"","state","name","col_ruler","ind_from","ind_date","named_ind_from","gdp_val","cm_val","hdi_val","lit_val","year","cm_rate"
"733",90,"Guatemala",230,89,1839,"Other",145699938617.868,26.2,0.65,NA,1984,104.3
"734",90,"Guatemala",230,89,1839,"Other",145699938617.868,26.2,0.65,NA,1985,100
"735",90,"Guatemala",230,89,1839,"Other",145699938617.868,26.2,0.65,NA,1986,95.8
"736",90,"Guatemala",230,89,1839,"Other",145699938617.868,26.2,0.65,NA,1987,91.7
"737",90,"Guatemala",230,89,1839,"Other",145699938617.868,26.2,0.65,NA,1988,87.6
"738",90,"Guatemala",230,89,1839,"Other",145699938617.868,26.2,0.65,NA,1989,83.8
"739",90,"Guatemala",230,89,1839,"Other",145699938617.868,26.2,0.65,NA,1990,80.1
"740",90,"Guatemala",230,89,1839,"Other",145699938617.868,26.2,0.65,NA,1991,76.5
"741",90,"Guatemala",230,89,1839,"Other",145699938617.868,26.2,0.65,NA,1992,73.1
"742",90,"Guatemala",230,89,1839,"Other",145699938617.868,26.2,0.65,NA,1993,69.8
"743",90,"Guatemala",230,89,1839,"Other",145699938617.868,26.2,0.65,NA,1994,66.8
"744",90,"Guatemala",230,89,1839,"Other",145699938617.868,26.2,0.65,NA,1995,63.9
"745",90,"Guatemala",230,89,1839,"Other",145699938617.868,26.2,0.65,NA,1996,61.1
"746",90,"Guatemala",230,89,1839,"Other",145699938617.868,26.2,0.65,NA,1997,58.6
"747",90,"Guatemala",230,89,1839,"Other",145699938617.868,26.2,0.65,NA,1998,56.1
"748",90,"Guatemala",230,89,1839,"Other",145699938617.868,26.2,0.65,NA,1999,53.8
"749",90,"Guatemala",230,89,1839,"Other",145699938617.868,26.2,0.65,NA,2000,51.7
"750",90,"Guatemala",230,89,1839,"Other",145699938617.868,26.2,0.65,NA,2001,49.6
"751",90,"Guatemala",230,89,1839,"Other",145699938617.868,26.2,0.65,NA,2002,47.7
"752",90,"Guatemala",230,89,1839,"Other",145699938617.868,26.2,0.65,NA,2003,45.8
"753",90,"Guatemala",230,89,1839,"Other",145699938617.868,26.2,0.65,NA,2004,44
"754",90,"Guatemala",230,89,1839,"Other",145699938617.868,26.2,0.65,NA,2005,42.3
"755",90,"Guatemala",230,89,1839,"Other",145699938617.868,26.2,0.65,NA,2006,40.8
"756",90,"Guatemala",230,89,1839,"Other",145699938617.868,26.2,0.65,NA,2007,39.2
"757",90,"Guatemala",230,89,1839,"Other",145699938617.868,26.2,0.65,NA,2008,37.8
"758",90,"Guatemala",230,89,1839,"Other",145699938617.868,26.2,0.65,NA,2009,36.4
"759",90,"Guatemala",230,89,1839,"Other",145699938617.868,26.2,0.65,NA,2010,35
"760",90,"Guatemala",230,89,1839,"Other",145699938617.868,26.2,0.65,NA,2011,33.7
"761",90,"Guatemala",230,89,1839,"Other",145699938617.868,26.2,0.65,NA,2012,32.4
"762",90,"Guatemala",230,89,1839,"Other",145699938617.868,26.2,0.65,NA,2013,31.2
"763",90,"Guatemala",230,89,1839,"Other",145699938617.868,26.2,0.65,NA,2014,30.1
"764",90,"Guatemala",230,89,1839,"Other",145699938617.868,26.2,0.65,NA,2015,29
"765",90,"Guatemala",230,89,1839,"Other",145699938617.868,26.2,0.65,NA,2016,28
"766",90,"Guatemala",230,89,1839,"Other",145699938617.868,26.2,0.65,NA,2017,27.1
"767",90,"Guatemala",230,89,1839,"Other",145699938617.868,26.2,0.65,NA,2018,26.2
"768",91,"Honduras",230,89,1838,"Other",49181017018.2159,17.6,0.617,87.20524,1960,208.6
"769",91,"Honduras",230,89,1838,"Other",49181017018.2159,17.6,0.617,87.20524,1961,201.7
"770",91,"Honduras",230,89,1838,"Other",49181017018.2159,17.6,0.617,87.20524,1962,194.9
"771",91,"Honduras",230,89,1838,"Other",49181017018.2159,17.6,0.617,87.20524,1963,188.5
"772",91,"Honduras",230,89,1838,"Other",49181017018.2159,17.6,0.617,87.20524,1964,182.2
"773",91,"Honduras",230,89,1838,"Other",49181017018.2159,17.6,0.617,87.20524,1965,176.1
"774",91,"Honduras",230,89,1838,"Other",49181017018.2159,17.6,0.617,87.20524,1966,169.9
"775",91,"Honduras",230,89,1838,"Other",49181017018.2159,17.6,0.617,87.20524,1967,163.9
"776",91,"Honduras",230,89,1838,"Other",49181017018.2159,17.6,0.617,87.20524,1968,157.9
"777",91,"Honduras",230,89,1838,"Other",49181017018.2159,17.6,0.617,87.20524,1969,152.1
"778",91,"Honduras",230,89,1838,"Other",49181017018.2159,17.6,0.617,87.20524,1970,146.3
"779",91,"Honduras",230,89,1838,"Other",49181017018.2159,17.6,0.617,87.20524,1971,140.7
"780",91,"Honduras",230,89,1838,"Other",49181017018.2159,17.6,0.617,87.20524,1972,135.1
"781",91,"Honduras",230,89,1838,"Other",49181017018.2159,17.6,0.617,87.20524,1973,129.5
"782",91,"Honduras",230,89,1838,"Other",49181017018.2159,17.6,0.617,87.20524,1974,124.2
"783",91,"Honduras",230,89,1838,"Other",49181017018.2159,17.6,0.617,87.20524,1975,119.1
"784",91,"Honduras",230,89,1838,"Other",49181017018.2159,17.6,0.617,87.20524,1976,114
"785",91,"Honduras",230,89,1838,"Other",49181017018.2159,17.6,0.617,87.20524,1977,109
"786",91,"Honduras",230,89,1838,"Other",49181017018.2159,17.6,0.617,87.20524,1978,104.1
"787",91,"Honduras",230,89,1838,"Other",49181017018.2159,17.6,0.617,87.20524,1979,99.4
"788",91,"Honduras",230,89,1838,"Other",49181017018.2159,17.6,0.617,87.20524,1980,94.8
"789",91,"Honduras",230,89,1838,"Other",49181017018.2159,17.6,0.617,87.20524,1981,90.4
"790",91,"Honduras",230,89,1838,"Other",49181017018.2159,17.6,0.617,87.20524,1982,86.1
"791",91,"Honduras",230,89,1838,"Other",49181017018.2159,17.6,0.617,87.20524,1983,81.9
"792",91,"Honduras",230,89,1838,"Other",49181017018.2159,17.6,0.617,87.20524,1984,78
"793",91,"Honduras",230,89,1838,"Other",49181017018.2159,17.6,0.617,87.20524,1985,74.2
"794",91,"Honduras",230,89,1838,"Other",49181017018.2159,17.6,0.617,87.20524,1986,70.6
"795",91,"Honduras",230,89,1838,"Other",49181017018.2159,17.6,0.617,87.20524,1987,67.2
"796",91,"Honduras",230,89,1838,"Other",49181017018.2159,17.6,0.617,87.20524,1988,63.9
"797",91,"Honduras",230,89,1838,"Other",49181017018.2159,17.6,0.617,87.20524,1989,60.9
"798",91,"Honduras",230,89,1838,"Other",49181017018.2159,17.6,0.617,87.20524,1990,58
"799",91,"Honduras",230,89,1838,"Other",49181017018.2159,17.6,0.617,87.20524,1991,55.3
"800",91,"Honduras",230,89,1838,"Other",49181017018.2159,17.6,0.617,87.20524,1992,52.8
"801",91,"Honduras",230,89,1838,"Other",49181017018.2159,17.6,0.617,87.20524,1993,50.5
"802",91,"Honduras",230,89,1838,"Other",49181017018.2159,17.6,0.617,87.20524,1994,48.3
"803",91,"Honduras",230,89,1838,"Other",49181017018.2159,17.6,0.617,87.20524,1995,46.3
"804",91,"Honduras",230,89,1838,"Other",49181017018.2159,17.6,0.617,87.20524,1996,44.3
"805",91,"Honduras",230,89,1838,"Other",49181017018.2159,17.6,0.617,87.20524,1997,42.4
"806",91,"Honduras",230,89,1838,"Other",49181017018.2159,17.6,0.617,87.20524,1998,58.9
"807",91,"Honduras",230,89,1838,"Other",49181017018.2159,17.6,0.617,87.20524,1999,38.9
"808",91,"Honduras",230,89,1838,"Other",49181017018.2159,17.6,0.617,87.20524,2000,37.1
"809",91,"Honduras",230,89,1838,"Other",49181017018.2159,17.6,0.617,87.20524,2001,35.5
"810",91,"Honduras",230,89,1838,"Other",49181017018.2159,17.6,0.617,87.20524,2002,33.8
"811",91,"Honduras",230,89,1838,"Other",49181017018.2159,17.6,0.617,87.20524,2003,32.3
"812",91,"Honduras",230,89,1838,"Other",49181017018.2159,17.6,0.617,87.20524,2004,30.8
"813",91,"Honduras",230,89,1838,"Other",49181017018.2159,17.6,0.617,87.20524,2005,29.4
"814",91,"Honduras",230,89,1838,"Other",49181017018.2159,17.6,0.617,87.20524,2006,28.1
"815",91,"Honduras",230,89,1838,"Other",49181017018.2159,17.6,0.617,87.20524,2007,26.9
"816",91,"Honduras",230,89,1838,"Other",49181017018.2159,17.6,0.617,87.20524,2008,25.7
"817",91,"Honduras",230,89,1838,"Other",49181017018.2159,17.6,0.617,87.20524,2009,24.6
"818",91,"Honduras",230,89,1838,"Other",49181017018.2159,17.6,0.617,87.20524,2010,23.6
"819",91,"Honduras",230,89,1838,"Other",49181017018.2159,17.6,0.617,87.20524,2011,22.7
"820",91,"Honduras",230,89,1838,"Other",49181017018.2159,17.6,0.617,87.20524,2012,21.8
"821",91,"Honduras",230,89,1838,"Other",49181017018.2159,17.6,0.617,87.20524,2013,21
"822",91,"Honduras",230,89,1838,"Other",49181017018.2159,17.6,0.617,87.20524,2014,20.2
"823",91,"Honduras",230,89,1838,"Other",49181017018.2159,17.6,0.617,87.20524,2015,19.5
"824",91,"Honduras",230,89,1838,"Other",49181017018.2159,17.6,0.617,87.20524,2016,18.8
"825",91,"Honduras",230,89,1838,"Other",49181017018.2159,17.6,0.617,87.20524,2017,18.2
"826",91,"Honduras",230,89,1838,"Other",49181017018.2159,17.6,0.617,87.20524,2018,17.6
"827",92,"El Salvador",230,89,1840,"Other",53401257031.2444,13.7,0.674,NA,1960,185.5
"828",92,"El Salvador",230,89,1840,"Other",53401257031.2444,13.7,0.674,NA,1961,181.5
"829",92,"El Salvador",230,89,1840,"Other",53401257031.2444,13.7,0.674,NA,1962,177.8
"830",92,"El Salvador",230,89,1840,"Other",53401257031.2444,13.7,0.674,NA,1963,174.1
"831",92,"El Salvador",230,89,1840,"Other",53401257031.2444,13.7,0.674,NA,1964,170.5
"832",92,"El Salvador",230,89,1840,"Other",53401257031.2444,13.7,0.674,NA,1965,167
"833",92,"El Salvador",230,89,1840,"Other",53401257031.2444,13.7,0.674,NA,1966,163.4
"834",92,"El Salvador",230,89,1840,"Other",53401257031.2444,13.7,0.674,NA,1967,160.1
"835",92,"El Salvador",230,89,1840,"Other",53401257031.2444,13.7,0.674,NA,1968,156.8
"836",92,"El Salvador",230,89,1840,"Other",53401257031.2444,13.7,0.674,NA,1969,153.6
"837",92,"El Salvador",230,89,1840,"Other",53401257031.2444,13.7,0.674,NA,1970,150.3
"838",92,"El Salvador",230,89,1840,"Other",53401257031.2444,13.7,0.674,NA,1971,147
"839",92,"El Salvador",230,89,1840,"Other",53401257031.2444,13.7,0.674,NA,1972,143.5
"840",92,"El Salvador",230,89,1840,"Other",53401257031.2444,13.7,0.674,NA,1973,139.7
"841",92,"El Salvador",230,89,1840,"Other",53401257031.2444,13.7,0.674,NA,1974,135.7
"842",92,"El Salvador",230,89,1840,"Other",53401257031.2444,13.7,0.674,NA,1975,131.4
"843",92,"El Salvador",230,89,1840,"Other",53401257031.2444,13.7,0.674,NA,1976,126.9
"844",92,"El Salvador",230,89,1840,"Other",53401257031.2444,13.7,0.674,NA,1977,122.1
"845",92,"El Salvador",230,89,1840,"Other",53401257031.2444,13.7,0.674,NA,1978,117.2
"846",92,"El Salvador",230,89,1840,"Other",53401257031.2444,13.7,0.674,NA,1979,112.1
"847",92,"El Salvador",230,89,1840,"Other",53401257031.2444,13.7,0.674,NA,1980,106.8
"848",92,"El Salvador",230,89,1840,"Other",53401257031.2444,13.7,0.674,NA,1981,101.3
"849",92,"El Salvador",230,89,1840,"Other",53401257031.2444,13.7,0.674,NA,1982,95.8
"850",92,"El Salvador",230,89,1840,"Other",53401257031.2444,13.7,0.674,NA,1983,90.4
"851",92,"El Salvador",230,89,1840,"Other",53401257031.2444,13.7,0.674,NA,1984,85.1
"852",92,"El Salvador",230,89,1840,"Other",53401257031.2444,13.7,0.674,NA,1985,80.1
"853",92,"El Salvador",230,89,1840,"Other",53401257031.2444,13.7,0.674,NA,1986,75.3
"854",92,"El Salvador",230,89,1840,"Other",53401257031.2444,13.7,0.674,NA,1987,71
"855",92,"El Salvador",230,89,1840,"Other",53401257031.2444,13.7,0.674,NA,1988,66.9
"856",92,"El Salvador",230,89,1840,"Other",53401257031.2444,13.7,0.674,NA,1989,63.2
"857",92,"El Salvador",230,89,1840,"Other",53401257031.2444,13.7,0.674,NA,1990,59.8
"858",92,"El Salvador",230,89,1840,"Other",53401257031.2444,13.7,0.674,NA,1991,56.5
"859",92,"El Salvador",230,89,1840,"Other",53401257031.2444,13.7,0.674,NA,1992,53.4
"860",92,"El Salvador",230,89,1840,"Other",53401257031.2444,13.7,0.674,NA,1993,50.5
"861",92,"El Salvador",230,89,1840,"Other",53401257031.2444,13.7,0.674,NA,1994,47.5
"862",92,"El Salvador",230,89,1840,"Other",53401257031.2444,13.7,0.674,NA,1995,44.6
"863",92,"El Salvador",230,89,1840,"Other",53401257031.2444,13.7,0.674,NA,1996,42
"864",92,"El Salvador",230,89,1840,"Other",53401257031.2444,13.7,0.674,NA,1997,39.4
"865",92,"El Salvador",230,89,1840,"Other",53401257031.2444,13.7,0.674,NA,1998,37
"866",92,"El Salvador",230,89,1840,"Other",53401257031.2444,13.7,0.674,NA,1999,34.8
"867",92,"El Salvador",230,89,1840,"Other",53401257031.2444,13.7,0.674,NA,2000,32.9
"868",92,"El Salvador",230,89,1840,"Other",53401257031.2444,13.7,0.674,NA,2001,31.1
"869",92,"El Salvador",230,89,1840,"Other",53401257031.2444,13.7,0.674,NA,2002,29.4
"870",92,"El Salvador",230,89,1840,"Other",53401257031.2444,13.7,0.674,NA,2003,27.8
"871",92,"El Salvador",230,89,1840,"Other",53401257031.2444,13.7,0.674,NA,2004,26.3
"872",92,"El Salvador",230,89,1840,"Other",53401257031.2444,13.7,0.674,NA,2005,24.9
"873",92,"El Salvador",230,89,1840,"Other",53401257031.2444,13.7,0.674,NA,2006,23.6
"874",92,"El Salvador",230,89,1840,"Other",53401257031.2444,13.7,0.674,NA,2007,22.4
"875",92,"El Salvador",230,89,1840,"Other",53401257031.2444,13.7,0.674,NA,2008,21.3
"876",92,"El Salvador",230,89,1840,"Other",53401257031.2444,13.7,0.674,NA,2009,20.2
"877",92,"El Salvador",230,89,1840,"Other",53401257031.2444,13.7,0.674,NA,2010,19.2
"878",92,"El Salvador",230,89,1840,"Other",53401257031.2444,13.7,0.674,NA,2011,18.3
"879",92,"El Salvador",230,89,1840,"Other",53401257031.2444,13.7,0.674,NA,2012,17.5
"880",92,"El Salvador",230,89,1840,"Other",53401257031.2444,13.7,0.674,NA,2013,16.7
"881",92,"El Salvador",230,89,1840,"Other",53401257031.2444,13.7,0.674,NA,2014,16
"882",92,"El Salvador",230,89,1840,"Other",53401257031.2444,13.7,0.674,NA,2015,15.3
"883",92,"El Salvador",230,89,1840,"Other",53401257031.2444,13.7,0.674,NA,2016,14.7
"884",92,"El Salvador",230,89,1840,"Other",53401257031.2444,13.7,0.674,NA,2017,14.2
"885",92,"El Salvador",230,89,1840,"Other",53401257031.2444,13.7,0.674,NA,2018,13.7
"886",93,"Nicaragua",230,89,1838,"Other",35713968933.3841,18.3,0.658,NA,1960,194.4
"887",93,"Nicaragua",230,89,1838,"Other",35713968933.3841,18.3,0.658,NA,1961,192.8
"888",93,"Nicaragua",230,89,1838,"Other",35713968933.3841,18.3,0.658,NA,1962,191.4
"889",93,"Nicaragua",230,89,1838,"Other",35713968933.3841,18.3,0.658,NA,1963,189.9
"890",93,"Nicaragua",230,89,1838,"Other",35713968933.3841,18.3,0.658,NA,1964,188.3
"891",93,"Nicaragua",230,89,1838,"Other",35713968933.3841,18.3,0.658,NA,1965,186.4
"892",93,"Nicaragua",230,89,1838,"Other",35713968933.3841,18.3,0.658,NA,1966,184.5
"893",93,"Nicaragua",230,89,1838,"Other",35713968933.3841,18.3,0.658,NA,1967,182.4
"894",93,"Nicaragua",230,89,1838,"Other",35713968933.3841,18.3,0.658,NA,1968,179.7
"895",93,"Nicaragua",230,89,1838,"Other",35713968933.3841,18.3,0.658,NA,1969,176.8
"896",93,"Nicaragua",230,89,1838,"Other",35713968933.3841,18.3,0.658,NA,1970,173.4
"897",93,"Nicaragua",230,89,1838,"Other",35713968933.3841,18.3,0.658,NA,1971,169.6
"898",93,"Nicaragua",230,89,1838,"Other",35713968933.3841,18.3,0.658,NA,1972,165.1
"899",93,"Nicaragua",230,89,1838,"Other",35713968933.3841,18.3,0.658,NA,1973,159.7
"900",93,"Nicaragua",230,89,1838,"Other",35713968933.3841,18.3,0.658,NA,1974,153.6
"901",93,"Nicaragua",230,89,1838,"Other",35713968933.3841,18.3,0.658,NA,1975,146.7
"902",93,"Nicaragua",230,89,1838,"Other",35713968933.3841,18.3,0.658,NA,1976,139.1
"903",93,"Nicaragua",230,89,1838,"Other",35713968933.3841,18.3,0.658,NA,1977,131.1
"904",93,"Nicaragua",230,89,1838,"Other",35713968933.3841,18.3,0.658,NA,1978,123.1
"905",93,"Nicaragua",230,89,1838,"Other",35713968933.3841,18.3,0.658,NA,1979,115.1
"906",93,"Nicaragua",230,89,1838,"Other",35713968933.3841,18.3,0.658,NA,1980,107.6
"907",93,"Nicaragua",230,89,1838,"Other",35713968933.3841,18.3,0.658,NA,1981,100.8
"908",93,"Nicaragua",230,89,1838,"Other",35713968933.3841,18.3,0.658,NA,1982,94.8
"909",93,"Nicaragua",230,89,1838,"Other",35713968933.3841,18.3,0.658,NA,1983,89.5
"910",93,"Nicaragua",230,89,1838,"Other",35713968933.3841,18.3,0.658,NA,1984,85
"911",93,"Nicaragua",230,89,1838,"Other",35713968933.3841,18.3,0.658,NA,1985,81.2
"912",93,"Nicaragua",230,89,1838,"Other",35713968933.3841,18.3,0.658,NA,1986,77.9
"913",93,"Nicaragua",230,89,1838,"Other",35713968933.3841,18.3,0.658,NA,1987,75
"914",93,"Nicaragua",230,89,1838,"Other",35713968933.3841,18.3,0.658,NA,1988,72.2
"915",93,"Nicaragua",230,89,1838,"Other",35713968933.3841,18.3,0.658,NA,1989,69.4
"916",93,"Nicaragua",230,89,1838,"Other",35713968933.3841,18.3,0.658,NA,1990,66.4
"917",93,"Nicaragua",230,89,1838,"Other",35713968933.3841,18.3,0.658,NA,1991,63.4
"918",93,"Nicaragua",230,89,1838,"Other",35713968933.3841,18.3,0.658,NA,1992,60.1
"919",93,"Nicaragua",230,89,1838,"Other",35713968933.3841,18.3,0.658,NA,1993,56.9
"920",93,"Nicaragua",230,89,1838,"Other",35713968933.3841,18.3,0.658,NA,1994,53.6
"921",93,"Nicaragua",230,89,1838,"Other",35713968933.3841,18.3,0.658,NA,1995,50.5
"922",93,"Nicaragua",230,89,1838,"Other",35713968933.3841,18.3,0.658,NA,1996,47.5
"923",93,"Nicaragua",230,89,1838,"Other",35713968933.3841,18.3,0.658,NA,1997,44.5
"924",93,"Nicaragua",230,89,1838,"Other",35713968933.3841,18.3,0.658,NA,1998,47.6
"925",93,"Nicaragua",230,89,1838,"Other",35713968933.3841,18.3,0.658,NA,1999,39.1
"926",93,"Nicaragua",230,89,1838,"Other",35713968933.3841,18.3,0.658,NA,2000,36.6
"927",93,"Nicaragua",230,89,1838,"Other",35713968933.3841,18.3,0.658,NA,2001,34.3
"928",93,"Nicaragua",230,89,1838,"Other",35713968933.3841,18.3,0.658,NA,2002,32.1
"929",93,"Nicaragua",230,89,1838,"Other",35713968933.3841,18.3,0.658,NA,2003,30.1
"930",93,"Nicaragua",230,89,1838,"Other",35713968933.3841,18.3,0.658,NA,2004,28.2
"931",93,"Nicaragua",230,89,1838,"Other",35713968933.3841,18.3,0.658,NA,2005,26.5
"932",93,"Nicaragua",230,89,1838,"Other",35713968933.3841,18.3,0.658,NA,2006,24.9
"933",93,"Nicaragua",230,89,1838,"Other",35713968933.3841,18.3,0.658,NA,2007,23.5
"934",93,"Nicaragua",230,89,1838,"Other",35713968933.3841,18.3,0.658,NA,2008,22.3
"935",93,"Nicaragua",230,89,1838,"Other",35713968933.3841,18.3,0.658,NA,2009,21.3
"936",93,"Nicaragua",230,89,1838,"Other",35713968933.3841,18.3,0.658,NA,2010,20.4
"937",93,"Nicaragua",230,89,1838,"Other",35713968933.3841,18.3,0.658,NA,2011,19.8
"938",93,"Nicaragua",230,89,1838,"Other",35713968933.3841,18.3,0.658,NA,2012,19.4
"939",93,"Nicaragua",230,89,1838,"Other",35713968933.3841,18.3,0.658,NA,2013,19.2
"940",93,"Nicaragua",230,89,1838,"Other",35713968933.3841,18.3,0.658,NA,2014,19
"941",93,"Nicaragua",230,89,1838,"Other",35713968933.3841,18.3,0.658,NA,2015,18.8
"942",93,"Nicaragua",230,89,1838,"Other",35713968933.3841,18.3,0.658,NA,2016,18.7
"943",93,"Nicaragua",230,89,1838,"Other",35713968933.3841,18.3,0.658,NA,2017,18.5
"944",93,"Nicaragua",230,89,1838,"Other",35713968933.3841,18.3,0.658,NA,2018,18.3
"945",94,"Costa Rica",230,89,1838,"Other",88215632572.0315,8.8,0.794,97.86379,1960,NA
"946",94,"Costa Rica",230,89,1838,"Other",88215632572.0315,8.8,0.794,97.86379,1961,NA
"947",94,"Costa Rica",230,89,1838,"Other",88215632572.0315,8.8,0.794,97.86379,1962,NA
"948",94,"Costa Rica",230,89,1838,"Other",88215632572.0315,8.8,0.794,97.86379,1963,NA
"949",94,"Costa Rica",230,89,1838,"Other",88215632572.0315,8.8,0.794,97.86379,1964,NA
"950",94,"Costa Rica",230,89,1838,"Other",88215632572.0315,8.8,0.794,97.86379,1965,89
"951",94,"Costa Rica",230,89,1838,"Other",88215632572.0315,8.8,0.794,97.86379,1966,84.7
"952",94,"Costa Rica",230,89,1838,"Other",88215632572.0315,8.8,0.794,97.86379,1967,81.7
"953",94,"Costa Rica",230,89,1838,"Other",88215632572.0315,8.8,0.794,97.86379,1968,79.9
"954",94,"Costa Rica",230,89,1838,"Other",88215632572.0315,8.8,0.794,97.86379,1969,78.5
"955",94,"Costa Rica",230,89,1838,"Other",88215632572.0315,8.8,0.794,97.86379,1970,76.3
"956",94,"Costa Rica",230,89,1838,"Other",88215632572.0315,8.8,0.794,97.86379,1971,71.7
"957",94,"Costa Rica",230,89,1838,"Other",88215632572.0315,8.8,0.794,97.86379,1972,64.7
"958",94,"Costa Rica",230,89,1838,"Other",88215632572.0315,8.8,0.794,97.86379,1973,57.6
"959",94,"Costa Rica",230,89,1838,"Other",88215632572.0315,8.8,0.794,97.86379,1974,51.7
"960",94,"Costa Rica",230,89,1838,"Other",88215632572.0315,8.8,0.794,97.86379,1975,46.3
"961",94,"Costa Rica",230,89,1838,"Other",88215632572.0315,8.8,0.794,97.86379,1976,40.3
"962",94,"Costa Rica",230,89,1838,"Other",88215632572.0315,8.8,0.794,97.86379,1977,33.9
"963",94,"Costa Rica",230,89,1838,"Other",88215632572.0315,8.8,0.794,97.86379,1978,28.7
"964",94,"Costa Rica",230,89,1838,"Other",88215632572.0315,8.8,0.794,97.86379,1979,25.4
"965",94,"Costa Rica",230,89,1838,"Other",88215632572.0315,8.8,0.794,97.86379,1980,23.7
"966",94,"Costa Rica",230,89,1838,"Other",88215632572.0315,8.8,0.794,97.86379,1981,22.9
"967",94,"Costa Rica",230,89,1838,"Other",88215632572.0315,8.8,0.794,97.86379,1982,22.8
"968",94,"Costa Rica",230,89,1838,"Other",88215632572.0315,8.8,0.794,97.86379,1983,23
"969",94,"Costa Rica",230,89,1838,"Other",88215632572.0315,8.8,0.794,97.86379,1984,23.1
"970",94,"Costa Rica",230,89,1838,"Other",88215632572.0315,8.8,0.794,97.86379,1985,22.8
"971",94,"Costa Rica",230,89,1838,"Other",88215632572.0315,8.8,0.794,97.86379,1986,21.8
"972",94,"Costa Rica",230,89,1838,"Other",88215632572.0315,8.8,0.794,97.86379,1987,20.1
"973",94,"Costa Rica",230,89,1838,"Other",88215632572.0315,8.8,0.794,97.86379,1988,18.4
"974",94,"Costa Rica",230,89,1838,"Other",88215632572.0315,8.8,0.794,97.86379,1989,17.3
"975",94,"Costa Rica",230,89,1838,"Other",88215632572.0315,8.8,0.794,97.86379,1990,16.7
"976",94,"Costa Rica",230,89,1838,"Other",88215632572.0315,8.8,0.794,97.86379,1991,16.2
"977",94,"Costa Rica",230,89,1838,"Other",88215632572.0315,8.8,0.794,97.86379,1992,15.6
"978",94,"Costa Rica",230,89,1838,"Other",88215632572.0315,8.8,0.794,97.86379,1993,15.2
"979",94,"Costa Rica",230,89,1838,"Other",88215632572.0315,8.8,0.794,97.86379,1994,14.9
"980",94,"Costa Rica",230,89,1838,"Other",88215632572.0315,8.8,0.794,97.86379,1995,14.8
"981",94,"Costa Rica",230,89,1838,"Other",88215632572.0315,8.8,0.794,97.86379,1996,14.7
"982",94,"Costa Rica",230,89,1838,"Other",88215632572.0315,8.8,0.794,97.86379,1997,14.7
"983",94,"Costa Rica",230,89,1838,"Other",88215632572.0315,8.8,0.794,97.86379,1998,14.4
"984",94,"Costa Rica",230,89,1838,"Other",88215632572.0315,8.8,0.794,97.86379,1999,13.8
"985",94,"Costa Rica",230,89,1838,"Other",88215632572.0315,8.8,0.794,97.86379,2000,13
"986",94,"Costa Rica",230,89,1838,"Other",88215632572.0315,8.8,0.794,97.86379,2001,12.2
"987",94,"Costa Rica",230,89,1838,"Other",88215632572.0315,8.8,0.794,97.86379,2002,11.6
"988",94,"Costa Rica",230,89,1838,"Other",88215632572.0315,8.8,0.794,97.86379,2003,11.1
"989",94,"Costa Rica",230,89,1838,"Other",88215632572.0315,8.8,0.794,97.86379,2004,10.7
"990",94,"Costa Rica",230,89,1838,"Other",88215632572.0315,8.8,0.794,97.86379,2005,10.5
"991",94,"Costa Rica",230,89,1838,"Other",88215632572.0315,8.8,0.794,97.86379,2006,10.4
"992",94,"Costa Rica",230,89,1838,"Other",88215632572.0315,8.8,0.794,97.86379,2007,10.3
"993",94,"Costa Rica",230,89,1838,"Other",88215632572.0315,8.8,0.794,97.86379,2008,10.3
"994",94,"Costa Rica",230,89,1838,"Other",88215632572.0315,8.8,0.794,97.86379,2009,10.2
"995",94,"Costa Rica",230,89,1838,"Other",88215632572.0315,8.8,0.794,97.86379,2010,10.1
"996",94,"Costa Rica",230,89,1838,"Other",88215632572.0315,8.8,0.794,97.86379,2011,9.9
"997",94,"Costa Rica",230,89,1838,"Other",88215632572.0315,8.8,0.794,97.86379,2012,9.7
"998",94,"Costa Rica",230,89,1838,"Other",88215632572.0315,8.8,0.794,97.86379,2013,9.5
"999",94,"Costa Rica",230,89,1838,"Other",88215632572.0315,8.8,0.794,97.86379,2014,9.2
"1000",94,"Costa Rica",230,89,1838,"Other",88215632572.0315,8.8,0.794,97.86379,2015,9.1
"1001",94,"Costa Rica",230,89,1838,"Other",88215632572.0315,8.8,0.794,97.86379,2016,8.9
"1002",94,"Costa Rica",230,89,1838,"Other",88215632572.0315,8.8,0.794,97.86379,2017,8.9
"1003",94,"Costa Rica",230,89,1838,"Other",88215632572.0315,8.8,0.794,97.86379,2018,8.8
"1004",95,"Panama",230,100,1903,"Other",106546316702.943,15.3,0.789,95.41181,1960,89.5
"1005",95,"Panama",230,100,1903,"Other",106546316702.943,15.3,0.789,95.41181,1961,86.8
"1006",95,"Panama",230,100,1903,"Other",106546316702.943,15.3,0.789,95.41181,1962,84.2
"1007",95,"Panama",230,100,1903,"Other",106546316702.943,15.3,0.789,95.41181,1963,81.6
"1008",95,"Panama",230,100,1903,"Other",106546316702.943,15.3,0.789,95.41181,1964,79.2
"1009",95,"Panama",230,100,1903,"Other",106546316702.943,15.3,0.789,95.41181,1965,76.9
"1010",95,"Panama",230,100,1903,"Other",106546316702.943,15.3,0.789,95.41181,1966,74.7
"1011",95,"Panama",230,100,1903,"Other",106546316702.943,15.3,0.789,95.41181,1967,72.6
"1012",95,"Panama",230,100,1903,"Other",106546316702.943,15.3,0.789,95.41181,1968,70.4
