"","state","name","col_ruler","ind_from","ind_date","named_ind_from","gdp_val","cm_val","hdi_val","lit_val","year","hdi"
"1825",380,"Sweden",-9,-9,1523,"No Colonizer",536910116358.382,2.7,0.933,NA,1994,0.849
"1826",380,"Sweden",-9,-9,1523,"No Colonizer",536910116358.382,2.7,0.933,NA,1995,0.856
"1827",380,"Sweden",-9,-9,1523,"No Colonizer",536910116358.382,2.7,0.933,NA,1996,0.863
"1828",380,"Sweden",-9,-9,1523,"No Colonizer",536910116358.382,2.7,0.933,NA,1997,0.874
"1829",380,"Sweden",-9,-9,1523,"No Colonizer",536910116358.382,2.7,0.933,NA,1998,0.888
"1830",380,"Sweden",-9,-9,1523,"No Colonizer",536910116358.382,2.7,0.933,NA,1999,0.893
"1831",380,"Sweden",-9,-9,1523,"No Colonizer",536910116358.382,2.7,0.933,NA,2000,0.897
"1832",380,"Sweden",-9,-9,1523,"No Colonizer",536910116358.382,2.7,0.933,NA,2001,0.9
"1833",380,"Sweden",-9,-9,1523,"No Colonizer",536910116358.382,2.7,0.933,NA,2002,0.902
"1834",380,"Sweden",-9,-9,1523,"No Colonizer",536910116358.382,2.7,0.933,NA,2003,0.908
"1835",380,"Sweden",-9,-9,1523,"No Colonizer",536910116358.382,2.7,0.933,NA,2004,0.896
"1836",380,"Sweden",-9,-9,1523,"No Colonizer",536910116358.382,2.7,0.933,NA,2005,0.899
"1837",380,"Sweden",-9,-9,1523,"No Colonizer",536910116358.382,2.7,0.933,NA,2006,0.902
"1838",380,"Sweden",-9,-9,1523,"No Colonizer",536910116358.382,2.7,0.933,NA,2007,0.905
"1839",380,"Sweden",-9,-9,1523,"No Colonizer",536910116358.382,2.7,0.933,NA,2008,0.901
"1840",380,"Sweden",-9,-9,1523,"No Colonizer",536910116358.382,2.7,0.933,NA,2009,0.899
"1841",380,"Sweden",-9,-9,1523,"No Colonizer",536910116358.382,2.7,0.933,NA,2010,0.905
"1842",380,"Sweden",-9,-9,1523,"No Colonizer",536910116358.382,2.7,0.933,NA,2011,0.906
"1843",380,"Sweden",-9,-9,1523,"No Colonizer",536910116358.382,2.7,0.933,NA,2012,0.908
"1844",380,"Sweden",-9,-9,1523,"No Colonizer",536910116358.382,2.7,0.933,NA,2013,0.912
"1845",380,"Sweden",-9,-9,1523,"No Colonizer",536910116358.382,2.7,0.933,NA,2014,0.92
"1846",380,"Sweden",-9,-9,1523,"No Colonizer",536910116358.382,2.7,0.933,NA,2015,0.929
"1847",380,"Sweden",-9,-9,1523,"No Colonizer",536910116358.382,2.7,0.933,NA,2016,0.932
"1848",380,"Sweden",-9,-9,1523,"No Colonizer",536910116358.382,2.7,0.933,NA,2017,0.933
"1849",385,"Norway",-9,380,1905,"Other",348613812222.464,2.5,0.953,NA,1990,0.85
"1850",385,"Norway",-9,380,1905,"Other",348613812222.464,2.5,0.953,NA,1991,0.856
"1851",385,"Norway",-9,380,1905,"Other",348613812222.464,2.5,0.953,NA,1992,0.862
"1852",385,"Norway",-9,380,1905,"Other",348613812222.464,2.5,0.953,NA,1993,0.87
"1853",385,"Norway",-9,380,1905,"Other",348613812222.464,2.5,0.953,NA,1994,0.885
"1854",385,"Norway",-9,380,1905,"Other",348613812222.464,2.5,0.953,NA,1995,0.883
"1855",385,"Norway",-9,380,1905,"Other",348613812222.464,2.5,0.953,NA,1996,0.888
"1856",385,"Norway",-9,380,1905,"Other",348613812222.464,2.5,0.953,NA,1997,0.894
"1857",385,"Norway",-9,380,1905,"Other",348613812222.464,2.5,0.953,NA,1998,0.906
"1858",385,"Norway",-9,380,1905,"Other",348613812222.464,2.5,0.953,NA,1999,0.911
"1859",385,"Norway",-9,380,1905,"Other",348613812222.464,2.5,0.953,NA,2000,0.917
"1860",385,"Norway",-9,380,1905,"Other",348613812222.464,2.5,0.953,NA,2001,0.916
"1861",385,"Norway",-9,380,1905,"Other",348613812222.464,2.5,0.953,NA,2002,0.918
"1862",385,"Norway",-9,380,1905,"Other",348613812222.464,2.5,0.953,NA,2003,0.924
"1863",385,"Norway",-9,380,1905,"Other",348613812222.464,2.5,0.953,NA,2004,0.934
"1864",385,"Norway",-9,380,1905,"Other",348613812222.464,2.5,0.953,NA,2005,0.932
"1865",385,"Norway",-9,380,1905,"Other",348613812222.464,2.5,0.953,NA,2006,0.936
"1866",385,"Norway",-9,380,1905,"Other",348613812222.464,2.5,0.953,NA,2007,0.938
"1867",385,"Norway",-9,380,1905,"Other",348613812222.464,2.5,0.953,NA,2008,0.938
"1868",385,"Norway",-9,380,1905,"Other",348613812222.464,2.5,0.953,NA,2009,0.938
"1869",385,"Norway",-9,380,1905,"Other",348613812222.464,2.5,0.953,NA,2010,0.942
"1870",385,"Norway",-9,380,1905,"Other",348613812222.464,2.5,0.953,NA,2011,0.943
"1871",385,"Norway",-9,380,1905,"Other",348613812222.464,2.5,0.953,NA,2012,0.942
"1872",385,"Norway",-9,380,1905,"Other",348613812222.464,2.5,0.953,NA,2013,0.946
"1873",385,"Norway",-9,380,1905,"Other",348613812222.464,2.5,0.953,NA,2014,0.946
"1874",385,"Norway",-9,380,1905,"Other",348613812222.464,2.5,0.953,NA,2015,0.948
"1875",385,"Norway",-9,380,1905,"Other",348613812222.464,2.5,0.953,NA,2016,0.951
"1876",385,"Norway",-9,380,1905,"Other",348613812222.464,2.5,0.953,NA,2017,0.953
"1877",390,"Denmark",-9,-9,980,"No Colonizer",319468472832.641,4.2,0.929,NA,1990,0.799
"1878",390,"Denmark",-9,-9,980,"No Colonizer",319468472832.641,4.2,0.929,NA,1991,0.804
"1879",390,"Denmark",-9,-9,980,"No Colonizer",319468472832.641,4.2,0.929,NA,1992,0.809
"1880",390,"Denmark",-9,-9,980,"No Colonizer",319468472832.641,4.2,0.929,NA,1993,0.815
"1881",390,"Denmark",-9,-9,980,"No Colonizer",319468472832.641,4.2,0.929,NA,1994,0.824
"1882",390,"Denmark",-9,-9,980,"No Colonizer",319468472832.641,4.2,0.929,NA,1995,0.831
"1883",390,"Denmark",-9,-9,980,"No Colonizer",319468472832.641,4.2,0.929,NA,1996,0.837
"1884",390,"Denmark",-9,-9,980,"No Colonizer",319468472832.641,4.2,0.929,NA,1997,0.843
"1885",390,"Denmark",-9,-9,980,"No Colonizer",319468472832.641,4.2,0.929,NA,1998,0.849
"1886",390,"Denmark",-9,-9,980,"No Colonizer",319468472832.641,4.2,0.929,NA,1999,0.861
"1887",390,"Denmark",-9,-9,980,"No Colonizer",319468472832.641,4.2,0.929,NA,2000,0.863
"1888",390,"Denmark",-9,-9,980,"No Colonizer",319468472832.641,4.2,0.929,NA,2001,0.876
"1889",390,"Denmark",-9,-9,980,"No Colonizer",319468472832.641,4.2,0.929,NA,2002,0.883
"1890",390,"Denmark",-9,-9,980,"No Colonizer",319468472832.641,4.2,0.929,NA,2003,0.894
"1891",390,"Denmark",-9,-9,980,"No Colonizer",319468472832.641,4.2,0.929,NA,2004,0.898
"1892",390,"Denmark",-9,-9,980,"No Colonizer",319468472832.641,4.2,0.929,NA,2005,0.903
"1893",390,"Denmark",-9,-9,980,"No Colonizer",319468472832.641,4.2,0.929,NA,2006,0.904
"1894",390,"Denmark",-9,-9,980,"No Colonizer",319468472832.641,4.2,0.929,NA,2007,0.904
"1895",390,"Denmark",-9,-9,980,"No Colonizer",319468472832.641,4.2,0.929,NA,2008,0.909
"1896",390,"Denmark",-9,-9,980,"No Colonizer",319468472832.641,4.2,0.929,NA,2009,0.906
"1897",390,"Denmark",-9,-9,980,"No Colonizer",319468472832.641,4.2,0.929,NA,2010,0.91
"1898",390,"Denmark",-9,-9,980,"No Colonizer",319468472832.641,4.2,0.929,NA,2011,0.922
"1899",390,"Denmark",-9,-9,980,"No Colonizer",319468472832.641,4.2,0.929,NA,2012,0.924
"1900",390,"Denmark",-9,-9,980,"No Colonizer",319468472832.641,4.2,0.929,NA,2013,0.931
"1901",390,"Denmark",-9,-9,980,"No Colonizer",319468472832.641,4.2,0.929,NA,2014,0.928
"1902",390,"Denmark",-9,-9,980,"No Colonizer",319468472832.641,4.2,0.929,NA,2015,0.926
"1903",390,"Denmark",-9,-9,980,"No Colonizer",319468472832.641,4.2,0.929,NA,2016,0.928
"1904",390,"Denmark",-9,-9,980,"No Colonizer",319468472832.641,4.2,0.929,NA,2017,0.929
"1905",395,"Iceland",-9,390,1944,"Other",20263802910.3577,2,0.935,NA,1990,0.802
"1906",395,"Iceland",-9,390,1944,"Other",20263802910.3577,2,0.935,NA,1991,0.815
"1907",395,"Iceland",-9,390,1944,"Other",20263802910.3577,2,0.935,NA,1992,0.818
"1908",395,"Iceland",-9,390,1944,"Other",20263802910.3577,2,0.935,NA,1993,0.818
"1909",395,"Iceland",-9,390,1944,"Other",20263802910.3577,2,0.935,NA,1994,0.823
"1910",395,"Iceland",-9,390,1944,"Other",20263802910.3577,2,0.935,NA,1995,0.826
"1911",395,"Iceland",-9,390,1944,"Other",20263802910.3577,2,0.935,NA,1996,0.831
"1912",395,"Iceland",-9,390,1944,"Other",20263802910.3577,2,0.935,NA,1997,0.84
"1913",395,"Iceland",-9,390,1944,"Other",20263802910.3577,2,0.935,NA,1998,0.849
"1914",395,"Iceland",-9,390,1944,"Other",20263802910.3577,2,0.935,NA,1999,0.853
"1915",395,"Iceland",-9,390,1944,"Other",20263802910.3577,2,0.935,NA,2000,0.86
"1916",395,"Iceland",-9,390,1944,"Other",20263802910.3577,2,0.935,NA,2001,0.866
"1917",395,"Iceland",-9,390,1944,"Other",20263802910.3577,2,0.935,NA,2002,0.875
"1918",395,"Iceland",-9,390,1944,"Other",20263802910.3577,2,0.935,NA,2003,0.881
"1919",395,"Iceland",-9,390,1944,"Other",20263802910.3577,2,0.935,NA,2004,0.885
"1920",395,"Iceland",-9,390,1944,"Other",20263802910.3577,2,0.935,NA,2005,0.889
"1921",395,"Iceland",-9,390,1944,"Other",20263802910.3577,2,0.935,NA,2006,0.891
"1922",395,"Iceland",-9,390,1944,"Other",20263802910.3577,2,0.935,NA,2007,0.897
"1923",395,"Iceland",-9,390,1944,"Other",20263802910.3577,2,0.935,NA,2008,0.89
"1924",395,"Iceland",-9,390,1944,"Other",20263802910.3577,2,0.935,NA,2009,0.89
"1925",395,"Iceland",-9,390,1944,"Other",20263802910.3577,2,0.935,NA,2010,0.891
"1926",395,"Iceland",-9,390,1944,"Other",20263802910.3577,2,0.935,NA,2011,0.9
"1927",395,"Iceland",-9,390,1944,"Other",20263802910.3577,2,0.935,NA,2012,0.909
"1928",395,"Iceland",-9,390,1944,"Other",20263802910.3577,2,0.935,NA,2013,0.92
"1929",395,"Iceland",-9,390,1944,"Other",20263802910.3577,2,0.935,NA,2014,0.925
"1930",395,"Iceland",-9,390,1944,"Other",20263802910.3577,2,0.935,NA,2015,0.927
"1931",395,"Iceland",-9,390,1944,"Other",20263802910.3577,2,0.935,NA,2016,0.933
"1932",395,"Iceland",-9,390,1944,"Other",20263802910.3577,2,0.935,NA,2017,0.935
"1933",403,"Sao Tome and Principe",235,235,1975,"Portugal",720145324.1075,31.2,0.589,92.81664,1990,0.452
"1934",403,"Sao Tome and Principe",235,235,1975,"Portugal",720145324.1075,31.2,0.589,92.81664,1991,0.455
"1935",403,"Sao Tome and Principe",235,235,1975,"Portugal",720145324.1075,31.2,0.589,92.81664,1992,0.458
"1936",403,"Sao Tome and Principe",235,235,1975,"Portugal",720145324.1075,31.2,0.589,92.81664,1993,0.462
"1937",403,"Sao Tome and Principe",235,235,1975,"Portugal",720145324.1075,31.2,0.589,92.81664,1994,0.466
"1938",403,"Sao Tome and Principe",235,235,1975,"Portugal",720145324.1075,31.2,0.589,92.81664,1995,0.469
"1939",403,"Sao Tome and Principe",235,235,1975,"Portugal",720145324.1075,31.2,0.589,92.81664,1996,0.474
"1940",403,"Sao Tome and Principe",235,235,1975,"Portugal",720145324.1075,31.2,0.589,92.81664,1997,0.477
"1941",403,"Sao Tome and Principe",235,235,1975,"Portugal",720145324.1075,31.2,0.589,92.81664,1998,0.481
"1942",403,"Sao Tome and Principe",235,235,1975,"Portugal",720145324.1075,31.2,0.589,92.81664,1999,0.486
"1943",403,"Sao Tome and Principe",235,235,1975,"Portugal",720145324.1075,31.2,0.589,92.81664,2000,0.49
"1944",403,"Sao Tome and Principe",235,235,1975,"Portugal",720145324.1075,31.2,0.589,92.81664,2001,0.496
"1945",403,"Sao Tome and Principe",235,235,1975,"Portugal",720145324.1075,31.2,0.589,92.81664,2002,0.499
"1946",403,"Sao Tome and Principe",235,235,1975,"Portugal",720145324.1075,31.2,0.589,92.81664,2003,0.505
"1947",403,"Sao Tome and Principe",235,235,1975,"Portugal",720145324.1075,31.2,0.589,92.81664,2004,0.51
"1948",403,"Sao Tome and Principe",235,235,1975,"Portugal",720145324.1075,31.2,0.589,92.81664,2005,0.517
"1949",403,"Sao Tome and Principe",235,235,1975,"Portugal",720145324.1075,31.2,0.589,92.81664,2006,0.526
"1950",403,"Sao Tome and Principe",235,235,1975,"Portugal",720145324.1075,31.2,0.589,92.81664,2007,0.53
"1951",403,"Sao Tome and Principe",235,235,1975,"Portugal",720145324.1075,31.2,0.589,92.81664,2008,0.53
"1952",403,"Sao Tome and Principe",235,235,1975,"Portugal",720145324.1075,31.2,0.589,92.81664,2009,0.538
"1953",403,"Sao Tome and Principe",235,235,1975,"Portugal",720145324.1075,31.2,0.589,92.81664,2010,0.542
"1954",403,"Sao Tome and Principe",235,235,1975,"Portugal",720145324.1075,31.2,0.589,92.81664,2011,0.548
"1955",403,"Sao Tome and Principe",235,235,1975,"Portugal",720145324.1075,31.2,0.589,92.81664,2012,0.551
"1956",403,"Sao Tome and Principe",235,235,1975,"Portugal",720145324.1075,31.2,0.589,92.81664,2013,0.56
"1957",403,"Sao Tome and Principe",235,235,1975,"Portugal",720145324.1075,31.2,0.589,92.81664,2014,0.567
"1958",403,"Sao Tome and Principe",235,235,1975,"Portugal",720145324.1075,31.2,0.589,92.81664,2015,0.58
"1959",403,"Sao Tome and Principe",235,235,1975,"Portugal",720145324.1075,31.2,0.589,92.81664,2016,0.584
"1960",403,"Sao Tome and Principe",235,235,1975,"Portugal",720145324.1075,31.2,0.589,92.81664,2017,0.589
"1961",404,"Guinea-Bissau",235,235,1974,"Portugal",3366062514.6036,81.5,0.455,NA,1990,NA
"1962",404,"Guinea-Bissau",235,235,1974,"Portugal",3366062514.6036,81.5,0.455,NA,1991,NA
"1963",404,"Guinea-Bissau",235,235,1974,"Portugal",3366062514.6036,81.5,0.455,NA,1992,NA
"1964",404,"Guinea-Bissau",235,235,1974,"Portugal",3366062514.6036,81.5,0.455,NA,1993,NA
"1965",404,"Guinea-Bissau",235,235,1974,"Portugal",3366062514.6036,81.5,0.455,NA,1994,NA
"1966",404,"Guinea-Bissau",235,235,1974,"Portugal",3366062514.6036,81.5,0.455,NA,1995,NA
"1967",404,"Guinea-Bissau",235,235,1974,"Portugal",3366062514.6036,81.5,0.455,NA,1996,NA
"1968",404,"Guinea-Bissau",235,235,1974,"Portugal",3366062514.6036,81.5,0.455,NA,1997,NA
"1969",404,"Guinea-Bissau",235,235,1974,"Portugal",3366062514.6036,81.5,0.455,NA,1998,NA
"1970",404,"Guinea-Bissau",235,235,1974,"Portugal",3366062514.6036,81.5,0.455,NA,1999,NA
"1971",404,"Guinea-Bissau",235,235,1974,"Portugal",3366062514.6036,81.5,0.455,NA,2000,NA
"1972",404,"Guinea-Bissau",235,235,1974,"Portugal",3366062514.6036,81.5,0.455,NA,2001,NA
"1973",404,"Guinea-Bissau",235,235,1974,"Portugal",3366062514.6036,81.5,0.455,NA,2002,NA
"1974",404,"Guinea-Bissau",235,235,1974,"Portugal",3366062514.6036,81.5,0.455,NA,2003,NA
"1975",404,"Guinea-Bissau",235,235,1974,"Portugal",3366062514.6036,81.5,0.455,NA,2004,NA
"1976",404,"Guinea-Bissau",235,235,1974,"Portugal",3366062514.6036,81.5,0.455,NA,2005,0.396
"1977",404,"Guinea-Bissau",235,235,1974,"Portugal",3366062514.6036,81.5,0.455,NA,2006,0.404
"1978",404,"Guinea-Bissau",235,235,1974,"Portugal",3366062514.6036,81.5,0.455,NA,2007,0.409
"1979",404,"Guinea-Bissau",235,235,1974,"Portugal",3366062514.6036,81.5,0.455,NA,2008,0.415
"1980",404,"Guinea-Bissau",235,235,1974,"Portugal",3366062514.6036,81.5,0.455,NA,2009,0.421
"1981",404,"Guinea-Bissau",235,235,1974,"Portugal",3366062514.6036,81.5,0.455,NA,2010,0.426
"1982",404,"Guinea-Bissau",235,235,1974,"Portugal",3366062514.6036,81.5,0.455,NA,2011,0.435
"1983",404,"Guinea-Bissau",235,235,1974,"Portugal",3366062514.6036,81.5,0.455,NA,2012,0.437
"1984",404,"Guinea-Bissau",235,235,1974,"Portugal",3366062514.6036,81.5,0.455,NA,2013,0.44
"1985",404,"Guinea-Bissau",235,235,1974,"Portugal",3366062514.6036,81.5,0.455,NA,2014,0.445
"1986",404,"Guinea-Bissau",235,235,1974,"Portugal",3366062514.6036,81.5,0.455,NA,2015,0.449
"1987",404,"Guinea-Bissau",235,235,1974,"Portugal",3366062514.6036,81.5,0.455,NA,2016,0.453
"1988",404,"Guinea-Bissau",235,235,1974,"Portugal",3366062514.6036,81.5,0.455,NA,2017,0.455
"1989",411,"Equatorial Guinea",230,230,1968,"Spain",30725014158.5433,85.3,0.591,NA,1990,NA
"1990",411,"Equatorial Guinea",230,230,1968,"Spain",30725014158.5433,85.3,0.591,NA,1991,NA
"1991",411,"Equatorial Guinea",230,230,1968,"Spain",30725014158.5433,85.3,0.591,NA,1992,NA
"1992",411,"Equatorial Guinea",230,230,1968,"Spain",30725014158.5433,85.3,0.591,NA,1993,NA
"1993",411,"Equatorial Guinea",230,230,1968,"Spain",30725014158.5433,85.3,0.591,NA,1994,NA
"1994",411,"Equatorial Guinea",230,230,1968,"Spain",30725014158.5433,85.3,0.591,NA,1995,NA
"1995",411,"Equatorial Guinea",230,230,1968,"Spain",30725014158.5433,85.3,0.591,NA,1996,NA
"1996",411,"Equatorial Guinea",230,230,1968,"Spain",30725014158.5433,85.3,0.591,NA,1997,NA
"1997",411,"Equatorial Guinea",230,230,1968,"Spain",30725014158.5433,85.3,0.591,NA,1998,NA
"1998",411,"Equatorial Guinea",230,230,1968,"Spain",30725014158.5433,85.3,0.591,NA,1999,NA
"1999",411,"Equatorial Guinea",230,230,1968,"Spain",30725014158.5433,85.3,0.591,NA,2000,0.516
"2000",411,"Equatorial Guinea",230,230,1968,"Spain",30725014158.5433,85.3,0.591,NA,2001,0.532
"2001",411,"Equatorial Guinea",230,230,1968,"Spain",30725014158.5433,85.3,0.591,NA,2002,0.525
"2002",411,"Equatorial Guinea",230,230,1968,"Spain",30725014158.5433,85.3,0.591,NA,2003,0.539
"2003",411,"Equatorial Guinea",230,230,1968,"Spain",30725014158.5433,85.3,0.591,NA,2004,0.53
"2004",411,"Equatorial Guinea",230,230,1968,"Spain",30725014158.5433,85.3,0.591,NA,2005,0.567
"2005",411,"Equatorial Guinea",230,230,1968,"Spain",30725014158.5433,85.3,0.591,NA,2006,0.578
"2006",411,"Equatorial Guinea",230,230,1968,"Spain",30725014158.5433,85.3,0.591,NA,2007,0.585
"2007",411,"Equatorial Guinea",230,230,1968,"Spain",30725014158.5433,85.3,0.591,NA,2008,0.586
"2008",411,"Equatorial Guinea",230,230,1968,"Spain",30725014158.5433,85.3,0.591,NA,2009,0.589
"2009",411,"Equatorial Guinea",230,230,1968,"Spain",30725014158.5433,85.3,0.591,NA,2010,0.581
"2010",411,"Equatorial Guinea",230,230,1968,"Spain",30725014158.5433,85.3,0.591,NA,2011,0.584
"2011",411,"Equatorial Guinea",230,230,1968,"Spain",30725014158.5433,85.3,0.591,NA,2012,0.589
"2012",411,"Equatorial Guinea",230,230,1968,"Spain",30725014158.5433,85.3,0.591,NA,2013,0.59
"2013",411,"Equatorial Guinea",230,230,1968,"Spain",30725014158.5433,85.3,0.591,NA,2014,0.59
"2014",411,"Equatorial Guinea",230,230,1968,"Spain",30725014158.5433,85.3,0.591,NA,2015,0.593
"2015",411,"Equatorial Guinea",230,230,1968,"Spain",30725014158.5433,85.3,0.591,NA,2016,0.592
"2016",411,"Equatorial Guinea",230,230,1968,"Spain",30725014158.5433,85.3,0.591,NA,2017,0.591
"2017",420,"Gambia",200,200,1965,"England",NA,NA,0.46,NA,1990,0.333
"2018",420,"Gambia",200,200,1965,"England",NA,NA,0.46,NA,1991,0.337
"2019",420,"Gambia",200,200,1965,"England",NA,NA,0.46,NA,1992,0.342
"2020",420,"Gambia",200,200,1965,"England",NA,NA,0.46,NA,1993,0.346
"2021",420,"Gambia",200,200,1965,"England",NA,NA,0.46,NA,1994,0.349
"2022",420,"Gambia",200,200,1965,"England",NA,NA,0.46,NA,1995,0.353
"2023",420,"Gambia",200,200,1965,"England",NA,NA,0.46,NA,1996,0.36
"2024",420,"Gambia",200,200,1965,"England",NA,NA,0.46,NA,1997,0.364
"2025",420,"Gambia",200,200,1965,"England",NA,NA,0.46,NA,1998,0.371
"2026",420,"Gambia",200,200,1965,"England",NA,NA,0.46,NA,1999,0.378
"2027",420,"Gambia",200,200,1965,"England",NA,NA,0.46,NA,2000,0.385
"2028",420,"Gambia",200,200,1965,"England",NA,NA,0.46,NA,2001,0.393
"2029",420,"Gambia",200,200,1965,"England",NA,NA,0.46,NA,2002,0.397
"2030",420,"Gambia",200,200,1965,"England",NA,NA,0.46,NA,2003,0.403
"2031",420,"Gambia",200,200,1965,"England",NA,NA,0.46,NA,2004,0.412
"2032",420,"Gambia",200,200,1965,"England",NA,NA,0.46,NA,2005,0.416
"2033",420,"Gambia",200,200,1965,"England",NA,NA,0.46,NA,2006,0.421
"2034",420,"Gambia",200,200,1965,"England",NA,NA,0.46,NA,2007,0.427
"2035",420,"Gambia",200,200,1965,"England",NA,NA,0.46,NA,2008,0.435
"2036",420,"Gambia",200,200,1965,"England",NA,NA,0.46,NA,2009,0.438
"2037",420,"Gambia",200,200,1965,"England",NA,NA,0.46,NA,2010,0.441
"2038",420,"Gambia",200,200,1965,"England",NA,NA,0.46,NA,2011,0.44
"2039",420,"Gambia",200,200,1965,"England",NA,NA,0.46,NA,2012,0.445
"2040",420,"Gambia",200,200,1965,"England",NA,NA,0.46,NA,2013,0.452
"2041",420,"Gambia",200,200,1965,"England",NA,NA,0.46,NA,2014,0.454
"2042",420,"Gambia",200,200,1965,"England",NA,NA,0.46,NA,2015,0.457
"2043",420,"Gambia",200,200,1965,"England",NA,NA,0.46,NA,2016,0.457
"2044",420,"Gambia",200,200,1965,"England",NA,NA,0.46,NA,2017,0.46
"2045",432,"Mali",220,220,1960,"France",44118488193.1522,97.8,0.427,35.47377,1990,0.231
"2046",432,"Mali",220,220,1960,"France",44118488193.1522,97.8,0.427,35.47377,1991,0.238
"2047",432,"Mali",220,220,1960,"France",44118488193.1522,97.8,0.427,35.47377,1992,0.243
"2048",432,"Mali",220,220,1960,"France",44118488193.1522,97.8,0.427,35.47377,1993,0.249
"2049",432,"Mali",220,220,1960,"France",44118488193.1522,97.8,0.427,35.47377,1994,0.256
"2050",432,"Mali",220,220,1960,"France",44118488193.1522,97.8,0.427,35.47377,1995,0.262
"2051",432,"Mali",220,220,1960,"France",44118488193.1522,97.8,0.427,35.47377,1996,0.271
"2052",432,"Mali",220,220,1960,"France",44118488193.1522,97.8,0.427,35.47377,1997,0.281
"2053",432,"Mali",220,220,1960,"France",44118488193.1522,97.8,0.427,35.47377,1998,0.291
"2054",432,"Mali",220,220,1960,"France",44118488193.1522,97.8,0.427,35.47377,1999,0.302
"2055",432,"Mali",220,220,1960,"France",44118488193.1522,97.8,0.427,35.47377,2000,0.308
"2056",432,"Mali",220,220,1960,"France",44118488193.1522,97.8,0.427,35.47377,2001,0.321
"2057",432,"Mali",220,220,1960,"France",44118488193.1522,97.8,0.427,35.47377,2002,0.33
"2058",432,"Mali",220,220,1960,"France",44118488193.1522,97.8,0.427,35.47377,2003,0.343
"2059",432,"Mali",220,220,1960,"France",44118488193.1522,97.8,0.427,35.47377,2004,0.352
"2060",432,"Mali",220,220,1960,"France",44118488193.1522,97.8,0.427,35.47377,2005,0.363
"2061",432,"Mali",220,220,1960,"France",44118488193.1522,97.8,0.427,35.47377,2006,0.372
"2062",432,"Mali",220,220,1960,"France",44118488193.1522,97.8,0.427,35.47377,2007,0.367
"2063",432,"Mali",220,220,1960,"France",44118488193.1522,97.8,0.427,35.47377,2008,0.39
"2064",432,"Mali",220,220,1960,"France",44118488193.1522,97.8,0.427,35.47377,2009,0.398
"2065",432,"Mali",220,220,1960,"France",44118488193.1522,97.8,0.427,35.47377,2010,0.403
"2066",432,"Mali",220,220,1960,"France",44118488193.1522,97.8,0.427,35.47377,2011,0.408
"2067",432,"Mali",220,220,1960,"France",44118488193.1522,97.8,0.427,35.47377,2012,0.408
"2068",432,"Mali",220,220,1960,"France",44118488193.1522,97.8,0.427,35.47377,2013,0.408
"2069",432,"Mali",220,220,1960,"France",44118488193.1522,97.8,0.427,35.47377,2014,0.414
"2070",432,"Mali",220,220,1960,"France",44118488193.1522,97.8,0.427,35.47377,2015,0.418
"2071",432,"Mali",220,220,1960,"France",44118488193.1522,97.8,0.427,35.47377,2016,0.421
"2072",432,"Mali",220,220,1960,"France",44118488193.1522,97.8,0.427,35.47377,2017,0.427
"2073",433,"Senegal",220,432,1960,"Other",59863970711.8422,43.6,0.505,NA,1990,0.367
"2074",433,"Senegal",220,432,1960,"Other",59863970711.8422,43.6,0.505,NA,1991,0.367
"2075",433,"Senegal",220,432,1960,"Other",59863970711.8422,43.6,0.505,NA,1992,0.368
"2076",433,"Senegal",220,432,1960,"Other",59863970711.8422,43.6,0.505,NA,1993,0.367
"2077",433,"Senegal",220,432,1960,"Other",59863970711.8422,43.6,0.505,NA,1994,0.366
"2078",433,"Senegal",220,432,1960,"Other",59863970711.8422,43.6,0.505,NA,1995,0.368
"2079",433,"Senegal",220,432,1960,"Other",59863970711.8422,43.6,0.505,NA,1996,0.369
"2080",433,"Senegal",220,432,1960,"Other",59863970711.8422,43.6,0.505,NA,1997,0.37
"2081",433,"Senegal",220,432,1960,"Other",59863970711.8422,43.6,0.505,NA,1998,0.373
"2082",433,"Senegal",220,432,1960,"Other",59863970711.8422,43.6,0.505,NA,1999,0.375
"2083",433,"Senegal",220,432,1960,"Other",59863970711.8422,43.6,0.505,NA,2000,0.38
"2084",433,"Senegal",220,432,1960,"Other",59863970711.8422,43.6,0.505,NA,2001,0.395
"2085",433,"Senegal",220,432,1960,"Other",59863970711.8422,43.6,0.505,NA,2002,0.4
"2086",433,"Senegal",220,432,1960,"Other",59863970711.8422,43.6,0.505,NA,2003,0.407
"2087",433,"Senegal",220,432,1960,"Other",59863970711.8422,43.6,0.505,NA,2004,0.415
"2088",433,"Senegal",220,432,1960,"Other",59863970711.8422,43.6,0.505,NA,2005,0.422
"2089",433,"Senegal",220,432,1960,"Other",59863970711.8422,43.6,0.505,NA,2006,0.427
"2090",433,"Senegal",220,432,1960,"Other",59863970711.8422,43.6,0.505,NA,2007,0.436
"2091",433,"Senegal",220,432,1960,"Other",59863970711.8422,43.6,0.505,NA,2008,0.445
"2092",433,"Senegal",220,432,1960,"Other",59863970711.8422,43.6,0.505,NA,2009,0.449
"2093",433,"Senegal",220,432,1960,"Other",59863970711.8422,43.6,0.505,NA,2010,0.456
"2094",433,"Senegal",220,432,1960,"Other",59863970711.8422,43.6,0.505,NA,2011,0.467
"2095",433,"Senegal",220,432,1960,"Other",59863970711.8422,43.6,0.505,NA,2012,0.476
"2096",433,"Senegal",220,432,1960,"Other",59863970711.8422,43.6,0.505,NA,2013,0.481
