"","state","name","col_ruler","ind_from","ind_date","named_ind_from","gdp_val","cm_val","hdi_val","lit_val","x2019","year","lit_rate"
"1017",115,"Suriname",210,210,1975,"Netherlands",8926644280.4397,18.9,0.72,94.38327,NA,2006,NA
"1018",115,"Suriname",210,210,1975,"Netherlands",8926644280.4397,18.9,0.72,94.38327,NA,2007,NA
"1019",115,"Suriname",210,210,1975,"Netherlands",8926644280.4397,18.9,0.72,94.38327,NA,2008,94.62
"1020",115,"Suriname",210,210,1975,"Netherlands",8926644280.4397,18.9,0.72,94.38327,NA,2009,NA
"1021",115,"Suriname",210,210,1975,"Netherlands",8926644280.4397,18.9,0.72,94.38327,NA,2010,94.68
"1022",115,"Suriname",210,210,1975,"Netherlands",8926644280.4397,18.9,0.72,94.38327,NA,2011,NA
"1023",115,"Suriname",210,210,1975,"Netherlands",8926644280.4397,18.9,0.72,94.38327,NA,2012,92.87
"1024",115,"Suriname",210,210,1975,"Netherlands",8926644280.4397,18.9,0.72,94.38327,NA,2013,NA
"1025",115,"Suriname",210,210,1975,"Netherlands",8926644280.4397,18.9,0.72,94.38327,NA,2014,NA
"1026",115,"Suriname",210,210,1975,"Netherlands",8926644280.4397,18.9,0.72,94.38327,NA,2015,NA
"1027",115,"Suriname",210,210,1975,"Netherlands",8926644280.4397,18.9,0.72,94.38327,NA,2016,NA
"1028",115,"Suriname",210,210,1975,"Netherlands",8926644280.4397,18.9,0.72,94.38327,NA,2017,NA
"1029",115,"Suriname",210,210,1975,"Netherlands",8926644280.4397,18.9,0.72,94.38327,NA,2018,94.38
"1030",130,"Ecuador",230,100,1830,"Other",200120921432.827,14.2,0.752,NA,NA,1970,NA
"1031",130,"Ecuador",230,100,1830,"Other",200120921432.827,14.2,0.752,NA,NA,1971,NA
"1032",130,"Ecuador",230,100,1830,"Other",200120921432.827,14.2,0.752,NA,NA,1972,NA
"1033",130,"Ecuador",230,100,1830,"Other",200120921432.827,14.2,0.752,NA,NA,1973,NA
"1034",130,"Ecuador",230,100,1830,"Other",200120921432.827,14.2,0.752,NA,NA,1974,NA
"1035",130,"Ecuador",230,100,1830,"Other",200120921432.827,14.2,0.752,NA,NA,1975,NA
"1036",130,"Ecuador",230,100,1830,"Other",200120921432.827,14.2,0.752,NA,NA,1976,NA
"1037",130,"Ecuador",230,100,1830,"Other",200120921432.827,14.2,0.752,NA,NA,1977,NA
"1038",130,"Ecuador",230,100,1830,"Other",200120921432.827,14.2,0.752,NA,NA,1978,NA
"1039",130,"Ecuador",230,100,1830,"Other",200120921432.827,14.2,0.752,NA,NA,1979,NA
"1040",130,"Ecuador",230,100,1830,"Other",200120921432.827,14.2,0.752,NA,NA,1980,NA
"1041",130,"Ecuador",230,100,1830,"Other",200120921432.827,14.2,0.752,NA,NA,1981,NA
"1042",130,"Ecuador",230,100,1830,"Other",200120921432.827,14.2,0.752,NA,NA,1982,83.55
"1043",130,"Ecuador",230,100,1830,"Other",200120921432.827,14.2,0.752,NA,NA,1983,NA
"1044",130,"Ecuador",230,100,1830,"Other",200120921432.827,14.2,0.752,NA,NA,1984,NA
"1045",130,"Ecuador",230,100,1830,"Other",200120921432.827,14.2,0.752,NA,NA,1985,NA
"1046",130,"Ecuador",230,100,1830,"Other",200120921432.827,14.2,0.752,NA,NA,1986,NA
"1047",130,"Ecuador",230,100,1830,"Other",200120921432.827,14.2,0.752,NA,NA,1987,NA
"1048",130,"Ecuador",230,100,1830,"Other",200120921432.827,14.2,0.752,NA,NA,1988,NA
"1049",130,"Ecuador",230,100,1830,"Other",200120921432.827,14.2,0.752,NA,NA,1989,NA
"1050",130,"Ecuador",230,100,1830,"Other",200120921432.827,14.2,0.752,NA,NA,1990,88.3
"1051",130,"Ecuador",230,100,1830,"Other",200120921432.827,14.2,0.752,NA,NA,1991,NA
"1052",130,"Ecuador",230,100,1830,"Other",200120921432.827,14.2,0.752,NA,NA,1992,NA
"1053",130,"Ecuador",230,100,1830,"Other",200120921432.827,14.2,0.752,NA,NA,1993,NA
"1054",130,"Ecuador",230,100,1830,"Other",200120921432.827,14.2,0.752,NA,NA,1994,NA
"1055",130,"Ecuador",230,100,1830,"Other",200120921432.827,14.2,0.752,NA,NA,1995,NA
"1056",130,"Ecuador",230,100,1830,"Other",200120921432.827,14.2,0.752,NA,NA,1996,NA
"1057",130,"Ecuador",230,100,1830,"Other",200120921432.827,14.2,0.752,NA,NA,1997,NA
"1058",130,"Ecuador",230,100,1830,"Other",200120921432.827,14.2,0.752,NA,NA,1998,NA
"1059",130,"Ecuador",230,100,1830,"Other",200120921432.827,14.2,0.752,NA,NA,1999,NA
"1060",130,"Ecuador",230,100,1830,"Other",200120921432.827,14.2,0.752,NA,NA,2000,NA
"1061",130,"Ecuador",230,100,1830,"Other",200120921432.827,14.2,0.752,NA,NA,2001,90.98
"1062",130,"Ecuador",230,100,1830,"Other",200120921432.827,14.2,0.752,NA,NA,2002,NA
"1063",130,"Ecuador",230,100,1830,"Other",200120921432.827,14.2,0.752,NA,NA,2003,NA
"1064",130,"Ecuador",230,100,1830,"Other",200120921432.827,14.2,0.752,NA,NA,2004,NA
"1065",130,"Ecuador",230,100,1830,"Other",200120921432.827,14.2,0.752,NA,NA,2005,NA
"1066",130,"Ecuador",230,100,1830,"Other",200120921432.827,14.2,0.752,NA,NA,2006,NA
"1067",130,"Ecuador",230,100,1830,"Other",200120921432.827,14.2,0.752,NA,NA,2007,92.1
"1068",130,"Ecuador",230,100,1830,"Other",200120921432.827,14.2,0.752,NA,NA,2008,92.39
"1069",130,"Ecuador",230,100,1830,"Other",200120921432.827,14.2,0.752,NA,NA,2009,92.25
"1070",130,"Ecuador",230,100,1830,"Other",200120921432.827,14.2,0.752,NA,NA,2010,91.85
"1071",130,"Ecuador",230,100,1830,"Other",200120921432.827,14.2,0.752,NA,NA,2011,91.59
"1072",130,"Ecuador",230,100,1830,"Other",200120921432.827,14.2,0.752,NA,NA,2012,92.06
"1073",130,"Ecuador",230,100,1830,"Other",200120921432.827,14.2,0.752,NA,NA,2013,93.29
"1074",130,"Ecuador",230,100,1830,"Other",200120921432.827,14.2,0.752,NA,NA,2014,94.22
"1075",130,"Ecuador",230,100,1830,"Other",200120921432.827,14.2,0.752,NA,NA,2015,94.46
"1076",130,"Ecuador",230,100,1830,"Other",200120921432.827,14.2,0.752,NA,NA,2016,94.35
"1077",130,"Ecuador",230,100,1830,"Other",200120921432.827,14.2,0.752,NA,NA,2017,92.83
"1078",130,"Ecuador",230,100,1830,"Other",200120921432.827,14.2,0.752,NA,NA,2018,NA
"1079",135,"Peru",230,230,1824,"Spain",460435807872.752,14.3,0.75,94.40827,NA,1970,NA
"1080",135,"Peru",230,230,1824,"Spain",460435807872.752,14.3,0.75,94.40827,NA,1971,NA
"1081",135,"Peru",230,230,1824,"Spain",460435807872.752,14.3,0.75,94.40827,NA,1972,NA
"1082",135,"Peru",230,230,1824,"Spain",460435807872.752,14.3,0.75,94.40827,NA,1973,NA
"1083",135,"Peru",230,230,1824,"Spain",460435807872.752,14.3,0.75,94.40827,NA,1974,NA
"1084",135,"Peru",230,230,1824,"Spain",460435807872.752,14.3,0.75,94.40827,NA,1975,NA
"1085",135,"Peru",230,230,1824,"Spain",460435807872.752,14.3,0.75,94.40827,NA,1976,NA
"1086",135,"Peru",230,230,1824,"Spain",460435807872.752,14.3,0.75,94.40827,NA,1977,NA
"1087",135,"Peru",230,230,1824,"Spain",460435807872.752,14.3,0.75,94.40827,NA,1978,NA
"1088",135,"Peru",230,230,1824,"Spain",460435807872.752,14.3,0.75,94.40827,NA,1979,NA
"1089",135,"Peru",230,230,1824,"Spain",460435807872.752,14.3,0.75,94.40827,NA,1980,NA
"1090",135,"Peru",230,230,1824,"Spain",460435807872.752,14.3,0.75,94.40827,NA,1981,81.92
"1091",135,"Peru",230,230,1824,"Spain",460435807872.752,14.3,0.75,94.40827,NA,1982,NA
"1092",135,"Peru",230,230,1824,"Spain",460435807872.752,14.3,0.75,94.40827,NA,1983,NA
"1093",135,"Peru",230,230,1824,"Spain",460435807872.752,14.3,0.75,94.40827,NA,1984,NA
"1094",135,"Peru",230,230,1824,"Spain",460435807872.752,14.3,0.75,94.40827,NA,1985,NA
"1095",135,"Peru",230,230,1824,"Spain",460435807872.752,14.3,0.75,94.40827,NA,1986,NA
"1096",135,"Peru",230,230,1824,"Spain",460435807872.752,14.3,0.75,94.40827,NA,1987,NA
"1097",135,"Peru",230,230,1824,"Spain",460435807872.752,14.3,0.75,94.40827,NA,1988,NA
"1098",135,"Peru",230,230,1824,"Spain",460435807872.752,14.3,0.75,94.40827,NA,1989,NA
"1099",135,"Peru",230,230,1824,"Spain",460435807872.752,14.3,0.75,94.40827,NA,1990,NA
"1100",135,"Peru",230,230,1824,"Spain",460435807872.752,14.3,0.75,94.40827,NA,1991,NA
"1101",135,"Peru",230,230,1824,"Spain",460435807872.752,14.3,0.75,94.40827,NA,1992,NA
"1102",135,"Peru",230,230,1824,"Spain",460435807872.752,14.3,0.75,94.40827,NA,1993,87.15
"1103",135,"Peru",230,230,1824,"Spain",460435807872.752,14.3,0.75,94.40827,NA,1994,NA
"1104",135,"Peru",230,230,1824,"Spain",460435807872.752,14.3,0.75,94.40827,NA,1995,NA
"1105",135,"Peru",230,230,1824,"Spain",460435807872.752,14.3,0.75,94.40827,NA,1996,NA
"1106",135,"Peru",230,230,1824,"Spain",460435807872.752,14.3,0.75,94.40827,NA,1997,NA
"1107",135,"Peru",230,230,1824,"Spain",460435807872.752,14.3,0.75,94.40827,NA,1998,NA
"1108",135,"Peru",230,230,1824,"Spain",460435807872.752,14.3,0.75,94.40827,NA,1999,NA
"1109",135,"Peru",230,230,1824,"Spain",460435807872.752,14.3,0.75,94.40827,NA,2000,NA
"1110",135,"Peru",230,230,1824,"Spain",460435807872.752,14.3,0.75,94.40827,NA,2001,NA
"1111",135,"Peru",230,230,1824,"Spain",460435807872.752,14.3,0.75,94.40827,NA,2002,NA
"1112",135,"Peru",230,230,1824,"Spain",460435807872.752,14.3,0.75,94.40827,NA,2003,NA
"1113",135,"Peru",230,230,1824,"Spain",460435807872.752,14.3,0.75,94.40827,NA,2004,87.67
"1114",135,"Peru",230,230,1824,"Spain",460435807872.752,14.3,0.75,94.40827,NA,2005,87.91
"1115",135,"Peru",230,230,1824,"Spain",460435807872.752,14.3,0.75,94.40827,NA,2006,88.7
"1116",135,"Peru",230,230,1824,"Spain",460435807872.752,14.3,0.75,94.40827,NA,2007,89.59
"1117",135,"Peru",230,230,1824,"Spain",460435807872.752,14.3,0.75,94.40827,NA,2008,NA
"1118",135,"Peru",230,230,1824,"Spain",460435807872.752,14.3,0.75,94.40827,NA,2009,NA
"1119",135,"Peru",230,230,1824,"Spain",460435807872.752,14.3,0.75,94.40827,NA,2010,NA
"1120",135,"Peru",230,230,1824,"Spain",460435807872.752,14.3,0.75,94.40827,NA,2011,NA
"1121",135,"Peru",230,230,1824,"Spain",460435807872.752,14.3,0.75,94.40827,NA,2012,93.84
"1122",135,"Peru",230,230,1824,"Spain",460435807872.752,14.3,0.75,94.40827,NA,2013,NA
"1123",135,"Peru",230,230,1824,"Spain",460435807872.752,14.3,0.75,94.40827,NA,2014,93.71
"1124",135,"Peru",230,230,1824,"Spain",460435807872.752,14.3,0.75,94.40827,NA,2015,94.16
"1125",135,"Peru",230,230,1824,"Spain",460435807872.752,14.3,0.75,94.40827,NA,2016,94.17
"1126",135,"Peru",230,230,1824,"Spain",460435807872.752,14.3,0.75,94.40827,NA,2017,94.15
"1127",135,"Peru",230,230,1824,"Spain",460435807872.752,14.3,0.75,94.40827,NA,2018,94.41
"1128",140,"Brazil",235,235,1822,"Portugal",3365757423619.22,14.4,0.759,93.2275,NA,1970,NA
"1129",140,"Brazil",235,235,1822,"Portugal",3365757423619.22,14.4,0.759,93.2275,NA,1971,NA
"1130",140,"Brazil",235,235,1822,"Portugal",3365757423619.22,14.4,0.759,93.2275,NA,1972,NA
"1131",140,"Brazil",235,235,1822,"Portugal",3365757423619.22,14.4,0.759,93.2275,NA,1973,NA
"1132",140,"Brazil",235,235,1822,"Portugal",3365757423619.22,14.4,0.759,93.2275,NA,1974,NA
"1133",140,"Brazil",235,235,1822,"Portugal",3365757423619.22,14.4,0.759,93.2275,NA,1975,NA
"1134",140,"Brazil",235,235,1822,"Portugal",3365757423619.22,14.4,0.759,93.2275,NA,1976,NA
"1135",140,"Brazil",235,235,1822,"Portugal",3365757423619.22,14.4,0.759,93.2275,NA,1977,NA
"1136",140,"Brazil",235,235,1822,"Portugal",3365757423619.22,14.4,0.759,93.2275,NA,1978,NA
"1137",140,"Brazil",235,235,1822,"Portugal",3365757423619.22,14.4,0.759,93.2275,NA,1979,NA
"1138",140,"Brazil",235,235,1822,"Portugal",3365757423619.22,14.4,0.759,93.2275,NA,1980,74.59
"1139",140,"Brazil",235,235,1822,"Portugal",3365757423619.22,14.4,0.759,93.2275,NA,1981,NA
"1140",140,"Brazil",235,235,1822,"Portugal",3365757423619.22,14.4,0.759,93.2275,NA,1982,NA
"1141",140,"Brazil",235,235,1822,"Portugal",3365757423619.22,14.4,0.759,93.2275,NA,1983,NA
"1142",140,"Brazil",235,235,1822,"Portugal",3365757423619.22,14.4,0.759,93.2275,NA,1984,NA
"1143",140,"Brazil",235,235,1822,"Portugal",3365757423619.22,14.4,0.759,93.2275,NA,1985,NA
"1144",140,"Brazil",235,235,1822,"Portugal",3365757423619.22,14.4,0.759,93.2275,NA,1986,NA
"1145",140,"Brazil",235,235,1822,"Portugal",3365757423619.22,14.4,0.759,93.2275,NA,1987,NA
"1146",140,"Brazil",235,235,1822,"Portugal",3365757423619.22,14.4,0.759,93.2275,NA,1988,NA
"1147",140,"Brazil",235,235,1822,"Portugal",3365757423619.22,14.4,0.759,93.2275,NA,1989,NA
"1148",140,"Brazil",235,235,1822,"Portugal",3365757423619.22,14.4,0.759,93.2275,NA,1990,NA
"1149",140,"Brazil",235,235,1822,"Portugal",3365757423619.22,14.4,0.759,93.2275,NA,1991,NA
"1150",140,"Brazil",235,235,1822,"Portugal",3365757423619.22,14.4,0.759,93.2275,NA,1992,NA
"1151",140,"Brazil",235,235,1822,"Portugal",3365757423619.22,14.4,0.759,93.2275,NA,1993,NA
"1152",140,"Brazil",235,235,1822,"Portugal",3365757423619.22,14.4,0.759,93.2275,NA,1994,NA
"1153",140,"Brazil",235,235,1822,"Portugal",3365757423619.22,14.4,0.759,93.2275,NA,1995,NA
"1154",140,"Brazil",235,235,1822,"Portugal",3365757423619.22,14.4,0.759,93.2275,NA,1996,NA
"1155",140,"Brazil",235,235,1822,"Portugal",3365757423619.22,14.4,0.759,93.2275,NA,1997,NA
"1156",140,"Brazil",235,235,1822,"Portugal",3365757423619.22,14.4,0.759,93.2275,NA,1998,NA
"1157",140,"Brazil",235,235,1822,"Portugal",3365757423619.22,14.4,0.759,93.2275,NA,1999,NA
"1158",140,"Brazil",235,235,1822,"Portugal",3365757423619.22,14.4,0.759,93.2275,NA,2000,86.37
"1159",140,"Brazil",235,235,1822,"Portugal",3365757423619.22,14.4,0.759,93.2275,NA,2001,NA
"1160",140,"Brazil",235,235,1822,"Portugal",3365757423619.22,14.4,0.759,93.2275,NA,2002,NA
"1161",140,"Brazil",235,235,1822,"Portugal",3365757423619.22,14.4,0.759,93.2275,NA,2003,NA
"1162",140,"Brazil",235,235,1822,"Portugal",3365757423619.22,14.4,0.759,93.2275,NA,2004,88.62
"1163",140,"Brazil",235,235,1822,"Portugal",3365757423619.22,14.4,0.759,93.2275,NA,2005,NA
"1164",140,"Brazil",235,235,1822,"Portugal",3365757423619.22,14.4,0.759,93.2275,NA,2006,89.62
"1165",140,"Brazil",235,235,1822,"Portugal",3365757423619.22,14.4,0.759,93.2275,NA,2007,90.01
"1166",140,"Brazil",235,235,1822,"Portugal",3365757423619.22,14.4,0.759,93.2275,NA,2008,90.04
"1167",140,"Brazil",235,235,1822,"Portugal",3365757423619.22,14.4,0.759,93.2275,NA,2009,90.3
"1168",140,"Brazil",235,235,1822,"Portugal",3365757423619.22,14.4,0.759,93.2275,NA,2010,90.38
"1169",140,"Brazil",235,235,1822,"Portugal",3365757423619.22,14.4,0.759,93.2275,NA,2011,91.41
"1170",140,"Brazil",235,235,1822,"Portugal",3365757423619.22,14.4,0.759,93.2275,NA,2012,91.34
"1171",140,"Brazil",235,235,1822,"Portugal",3365757423619.22,14.4,0.759,93.2275,NA,2013,91.48
"1172",140,"Brazil",235,235,1822,"Portugal",3365757423619.22,14.4,0.759,93.2275,NA,2014,91.73
"1173",140,"Brazil",235,235,1822,"Portugal",3365757423619.22,14.4,0.759,93.2275,NA,2015,92.05
"1174",140,"Brazil",235,235,1822,"Portugal",3365757423619.22,14.4,0.759,93.2275,NA,2016,92.81
"1175",140,"Brazil",235,235,1822,"Portugal",3365757423619.22,14.4,0.759,93.2275,NA,2017,93.08
"1176",140,"Brazil",235,235,1822,"Portugal",3365757423619.22,14.4,0.759,93.2275,NA,2018,93.23
"1177",145,"Bolivia",230,230,1825,"Spain",89227541281.109,26.8,NA,NA,NA,1970,NA
"1178",145,"Bolivia",230,230,1825,"Spain",89227541281.109,26.8,NA,NA,NA,1971,NA
"1179",145,"Bolivia",230,230,1825,"Spain",89227541281.109,26.8,NA,NA,NA,1972,NA
"1180",145,"Bolivia",230,230,1825,"Spain",89227541281.109,26.8,NA,NA,NA,1973,NA
"1181",145,"Bolivia",230,230,1825,"Spain",89227541281.109,26.8,NA,NA,NA,1974,NA
"1182",145,"Bolivia",230,230,1825,"Spain",89227541281.109,26.8,NA,NA,NA,1975,NA
"1183",145,"Bolivia",230,230,1825,"Spain",89227541281.109,26.8,NA,NA,NA,1976,63.21
"1184",145,"Bolivia",230,230,1825,"Spain",89227541281.109,26.8,NA,NA,NA,1977,NA
"1185",145,"Bolivia",230,230,1825,"Spain",89227541281.109,26.8,NA,NA,NA,1978,NA
"1186",145,"Bolivia",230,230,1825,"Spain",89227541281.109,26.8,NA,NA,NA,1979,NA
"1187",145,"Bolivia",230,230,1825,"Spain",89227541281.109,26.8,NA,NA,NA,1980,NA
"1188",145,"Bolivia",230,230,1825,"Spain",89227541281.109,26.8,NA,NA,NA,1981,NA
"1189",145,"Bolivia",230,230,1825,"Spain",89227541281.109,26.8,NA,NA,NA,1982,NA
"1190",145,"Bolivia",230,230,1825,"Spain",89227541281.109,26.8,NA,NA,NA,1983,NA
"1191",145,"Bolivia",230,230,1825,"Spain",89227541281.109,26.8,NA,NA,NA,1984,NA
"1192",145,"Bolivia",230,230,1825,"Spain",89227541281.109,26.8,NA,NA,NA,1985,NA
"1193",145,"Bolivia",230,230,1825,"Spain",89227541281.109,26.8,NA,NA,NA,1986,NA
"1194",145,"Bolivia",230,230,1825,"Spain",89227541281.109,26.8,NA,NA,NA,1987,NA
"1195",145,"Bolivia",230,230,1825,"Spain",89227541281.109,26.8,NA,NA,NA,1988,NA
"1196",145,"Bolivia",230,230,1825,"Spain",89227541281.109,26.8,NA,NA,NA,1989,NA
"1197",145,"Bolivia",230,230,1825,"Spain",89227541281.109,26.8,NA,NA,NA,1990,NA
"1198",145,"Bolivia",230,230,1825,"Spain",89227541281.109,26.8,NA,NA,NA,1991,NA
"1199",145,"Bolivia",230,230,1825,"Spain",89227541281.109,26.8,NA,NA,NA,1992,79.99
"1200",145,"Bolivia",230,230,1825,"Spain",89227541281.109,26.8,NA,NA,NA,1993,NA
"1201",145,"Bolivia",230,230,1825,"Spain",89227541281.109,26.8,NA,NA,NA,1994,NA
"1202",145,"Bolivia",230,230,1825,"Spain",89227541281.109,26.8,NA,NA,NA,1995,NA
"1203",145,"Bolivia",230,230,1825,"Spain",89227541281.109,26.8,NA,NA,NA,1996,NA
"1204",145,"Bolivia",230,230,1825,"Spain",89227541281.109,26.8,NA,NA,NA,1997,NA
"1205",145,"Bolivia",230,230,1825,"Spain",89227541281.109,26.8,NA,NA,NA,1998,NA
"1206",145,"Bolivia",230,230,1825,"Spain",89227541281.109,26.8,NA,NA,NA,1999,NA
"1207",145,"Bolivia",230,230,1825,"Spain",89227541281.109,26.8,NA,NA,NA,2000,NA
"1208",145,"Bolivia",230,230,1825,"Spain",89227541281.109,26.8,NA,NA,NA,2001,86.72
"1209",145,"Bolivia",230,230,1825,"Spain",89227541281.109,26.8,NA,NA,NA,2002,NA
"1210",145,"Bolivia",230,230,1825,"Spain",89227541281.109,26.8,NA,NA,NA,2003,NA
"1211",145,"Bolivia",230,230,1825,"Spain",89227541281.109,26.8,NA,NA,NA,2004,NA
"1212",145,"Bolivia",230,230,1825,"Spain",89227541281.109,26.8,NA,NA,NA,2005,NA
"1213",145,"Bolivia",230,230,1825,"Spain",89227541281.109,26.8,NA,NA,NA,2006,NA
"1214",145,"Bolivia",230,230,1825,"Spain",89227541281.109,26.8,NA,NA,NA,2007,90.74
"1215",145,"Bolivia",230,230,1825,"Spain",89227541281.109,26.8,NA,NA,NA,2008,90.7
"1216",145,"Bolivia",230,230,1825,"Spain",89227541281.109,26.8,NA,NA,NA,2009,91.17
"1217",145,"Bolivia",230,230,1825,"Spain",89227541281.109,26.8,NA,NA,NA,2010,NA
"1218",145,"Bolivia",230,230,1825,"Spain",89227541281.109,26.8,NA,NA,NA,2011,92.23
"1219",145,"Bolivia",230,230,1825,"Spain",89227541281.109,26.8,NA,NA,NA,2012,94.46
"1220",145,"Bolivia",230,230,1825,"Spain",89227541281.109,26.8,NA,NA,NA,2013,NA
"1221",145,"Bolivia",230,230,1825,"Spain",89227541281.109,26.8,NA,NA,NA,2014,NA
"1222",145,"Bolivia",230,230,1825,"Spain",89227541281.109,26.8,NA,NA,NA,2015,92.46
"1223",145,"Bolivia",230,230,1825,"Spain",89227541281.109,26.8,NA,NA,NA,2016,NA
"1224",145,"Bolivia",230,230,1825,"Spain",89227541281.109,26.8,NA,NA,NA,2017,NA
"1225",145,"Bolivia",230,230,1825,"Spain",89227541281.109,26.8,NA,NA,NA,2018,NA
"1226",150,"Paraguay",230,230,1811,"Spain",94399883332.5037,20.2,0.702,94.0208,NA,1970,NA
"1227",150,"Paraguay",230,230,1811,"Spain",94399883332.5037,20.2,0.702,94.0208,NA,1971,NA
"1228",150,"Paraguay",230,230,1811,"Spain",94399883332.5037,20.2,0.702,94.0208,NA,1972,NA
"1229",150,"Paraguay",230,230,1811,"Spain",94399883332.5037,20.2,0.702,94.0208,NA,1973,NA
"1230",150,"Paraguay",230,230,1811,"Spain",94399883332.5037,20.2,0.702,94.0208,NA,1974,NA
"1231",150,"Paraguay",230,230,1811,"Spain",94399883332.5037,20.2,0.702,94.0208,NA,1975,NA
"1232",150,"Paraguay",230,230,1811,"Spain",94399883332.5037,20.2,0.702,94.0208,NA,1976,NA
"1233",150,"Paraguay",230,230,1811,"Spain",94399883332.5037,20.2,0.702,94.0208,NA,1977,NA
"1234",150,"Paraguay",230,230,1811,"Spain",94399883332.5037,20.2,0.702,94.0208,NA,1978,NA
"1235",150,"Paraguay",230,230,1811,"Spain",94399883332.5037,20.2,0.702,94.0208,NA,1979,NA
"1236",150,"Paraguay",230,230,1811,"Spain",94399883332.5037,20.2,0.702,94.0208,NA,1980,NA
"1237",150,"Paraguay",230,230,1811,"Spain",94399883332.5037,20.2,0.702,94.0208,NA,1981,NA
"1238",150,"Paraguay",230,230,1811,"Spain",94399883332.5037,20.2,0.702,94.0208,NA,1982,78.46
"1239",150,"Paraguay",230,230,1811,"Spain",94399883332.5037,20.2,0.702,94.0208,NA,1983,NA
"1240",150,"Paraguay",230,230,1811,"Spain",94399883332.5037,20.2,0.702,94.0208,NA,1984,NA
"1241",150,"Paraguay",230,230,1811,"Spain",94399883332.5037,20.2,0.702,94.0208,NA,1985,NA
"1242",150,"Paraguay",230,230,1811,"Spain",94399883332.5037,20.2,0.702,94.0208,NA,1986,NA
"1243",150,"Paraguay",230,230,1811,"Spain",94399883332.5037,20.2,0.702,94.0208,NA,1987,NA
"1244",150,"Paraguay",230,230,1811,"Spain",94399883332.5037,20.2,0.702,94.0208,NA,1988,NA
"1245",150,"Paraguay",230,230,1811,"Spain",94399883332.5037,20.2,0.702,94.0208,NA,1989,NA
"1246",150,"Paraguay",230,230,1811,"Spain",94399883332.5037,20.2,0.702,94.0208,NA,1990,NA
"1247",150,"Paraguay",230,230,1811,"Spain",94399883332.5037,20.2,0.702,94.0208,NA,1991,NA
"1248",150,"Paraguay",230,230,1811,"Spain",94399883332.5037,20.2,0.702,94.0208,NA,1992,90.27
"1249",150,"Paraguay",230,230,1811,"Spain",94399883332.5037,20.2,0.702,94.0208,NA,1993,NA
"1250",150,"Paraguay",230,230,1811,"Spain",94399883332.5037,20.2,0.702,94.0208,NA,1994,NA
"1251",150,"Paraguay",230,230,1811,"Spain",94399883332.5037,20.2,0.702,94.0208,NA,1995,NA
"1252",150,"Paraguay",230,230,1811,"Spain",94399883332.5037,20.2,0.702,94.0208,NA,1996,NA
"1253",150,"Paraguay",230,230,1811,"Spain",94399883332.5037,20.2,0.702,94.0208,NA,1997,NA
"1254",150,"Paraguay",230,230,1811,"Spain",94399883332.5037,20.2,0.702,94.0208,NA,1998,NA
"1255",150,"Paraguay",230,230,1811,"Spain",94399883332.5037,20.2,0.702,94.0208,NA,1999,NA
"1256",150,"Paraguay",230,230,1811,"Spain",94399883332.5037,20.2,0.702,94.0208,NA,2000,NA
"1257",150,"Paraguay",230,230,1811,"Spain",94399883332.5037,20.2,0.702,94.0208,NA,2001,NA
"1258",150,"Paraguay",230,230,1811,"Spain",94399883332.5037,20.2,0.702,94.0208,NA,2002,NA
"1259",150,"Paraguay",230,230,1811,"Spain",94399883332.5037,20.2,0.702,94.0208,NA,2003,NA
"1260",150,"Paraguay",230,230,1811,"Spain",94399883332.5037,20.2,0.702,94.0208,NA,2004,NA
"1261",150,"Paraguay",230,230,1811,"Spain",94399883332.5037,20.2,0.702,94.0208,NA,2005,NA
"1262",150,"Paraguay",230,230,1811,"Spain",94399883332.5037,20.2,0.702,94.0208,NA,2006,NA
"1263",150,"Paraguay",230,230,1811,"Spain",94399883332.5037,20.2,0.702,94.0208,NA,2007,94.56
"1264",150,"Paraguay",230,230,1811,"Spain",94399883332.5037,20.2,0.702,94.0208,NA,2008,93.29
"1265",150,"Paraguay",230,230,1811,"Spain",94399883332.5037,20.2,0.702,94.0208,NA,2009,93.75
"1266",150,"Paraguay",230,230,1811,"Spain",94399883332.5037,20.2,0.702,94.0208,NA,2010,93.87
"1267",150,"Paraguay",230,230,1811,"Spain",94399883332.5037,20.2,0.702,94.0208,NA,2011,NA
"1268",150,"Paraguay",230,230,1811,"Spain",94399883332.5037,20.2,0.702,94.0208,NA,2012,94.2
"1269",150,"Paraguay",230,230,1811,"Spain",94399883332.5037,20.2,0.702,94.0208,NA,2013,95.06
"1270",150,"Paraguay",230,230,1811,"Spain",94399883332.5037,20.2,0.702,94.0208,NA,2014,95.03
"1271",150,"Paraguay",230,230,1811,"Spain",94399883332.5037,20.2,0.702,94.0208,NA,2015,95.55
"1272",150,"Paraguay",230,230,1811,"Spain",94399883332.5037,20.2,0.702,94.0208,NA,2016,94.65
"1273",150,"Paraguay",230,230,1811,"Spain",94399883332.5037,20.2,0.702,94.0208,NA,2017,NA
"1274",150,"Paraguay",230,230,1811,"Spain",94399883332.5037,20.2,0.702,94.0208,NA,2018,94.02
"1275",155,"Chile",230,230,1818,"Spain",472396758342.687,7.2,0.843,NA,NA,1970,NA
"1276",155,"Chile",230,230,1818,"Spain",472396758342.687,7.2,0.843,NA,NA,1971,NA
"1277",155,"Chile",230,230,1818,"Spain",472396758342.687,7.2,0.843,NA,NA,1972,NA
"1278",155,"Chile",230,230,1818,"Spain",472396758342.687,7.2,0.843,NA,NA,1973,NA
