"","state","name","col_ruler","ind_from","ind_date","named_ind_from","gdp_val","cm_val","hdi_val","lit_val","year","hdi"
"151",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,2000,0.657
"152",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,2001,0.66
"153",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,2002,0.664
"154",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,2003,0.666
"155",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,2004,0.668
"156",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,2005,0.675
"157",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,2006,0.682
"158",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,2007,0.691
"159",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,2008,0.695
"160",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,2009,0.696
"161",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,2010,0.702
"162",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,2011,0.706
"163",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,2012,0.71
"164",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,2013,0.713
"165",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,2014,0.718
"166",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,2015,0.729
"167",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,2016,0.733
"168",42,"Dominican Republic",230,41,1844,"Other",189150841479.136,28.8,0.736,NA,2017,0.736
"169",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,1990,0.638
"170",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,1991,0.639
"171",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,1992,0.645
"172",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,1993,0.653
"173",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,1994,0.655
"174",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,1995,0.657
"175",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,1996,0.66
"176",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,1997,0.661
"177",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,1998,0.662
"178",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,1999,0.664
"179",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,2000,0.662
"180",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,2001,0.673
"181",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,2002,0.677
"182",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,2003,0.673
"183",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,2004,0.691
"184",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,2005,0.695
"185",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,2006,0.7
"186",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,2007,0.705
"187",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,2008,0.708
"188",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,2009,0.709
"189",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,2010,0.712
"190",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,2011,0.715
"191",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,2012,0.721
"192",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,2013,0.726
"193",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,2014,0.728
"194",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,2015,0.73
"195",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,2016,0.732
"196",51,"Jamaica",200,200,1962,"England",27290627429.9591,14.4,0.732,NA,2017,0.732
"197",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,1990,0.672
"198",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,1991,0.673
"199",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,1992,0.673
"200",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,1993,0.675
"201",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,1994,0.679
"202",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,1995,0.683
"203",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,1996,0.69
"204",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,1997,0.697
"205",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,1998,0.704
"206",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,1999,0.711
"207",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,2000,0.716
"208",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,2001,0.721
"209",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,2002,0.728
"210",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,2003,0.737
"211",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,2004,0.746
"212",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,2005,0.752
"213",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,2006,0.757
"214",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,2007,0.768
"215",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,2008,0.773
"216",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,2009,0.772
"217",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,2010,0.775
"218",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,2011,0.773
"219",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,2012,0.774
"220",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,2013,0.779
"221",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,2014,0.779
"222",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,2015,0.783
"223",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,2016,0.785
"224",52,"Trinidad and Tobago",200,200,1962,"England",44792134342.9767,18.3,0.784,NA,2017,0.784
"225",53,"Barbados",200,200,1966,"England",NA,12.2,0.8,NA,1990,0.716
"226",53,"Barbados",200,200,1966,"England",NA,12.2,0.8,NA,1991,0.718
"227",53,"Barbados",200,200,1966,"England",NA,12.2,0.8,NA,1992,0.718
"228",53,"Barbados",200,200,1966,"England",NA,12.2,0.8,NA,1993,0.721
"229",53,"Barbados",200,200,1966,"England",NA,12.2,0.8,NA,1994,0.727
"230",53,"Barbados",200,200,1966,"England",NA,12.2,0.8,NA,1995,0.731
"231",53,"Barbados",200,200,1966,"England",NA,12.2,0.8,NA,1996,0.735
"232",53,"Barbados",200,200,1966,"England",NA,12.2,0.8,NA,1997,0.74
"233",53,"Barbados",200,200,1966,"England",NA,12.2,0.8,NA,1998,0.736
"234",53,"Barbados",200,200,1966,"England",NA,12.2,0.8,NA,1999,0.743
"235",53,"Barbados",200,200,1966,"England",NA,12.2,0.8,NA,2000,0.752
"236",53,"Barbados",200,200,1966,"England",NA,12.2,0.8,NA,2001,0.751
"237",53,"Barbados",200,200,1966,"England",NA,12.2,0.8,NA,2002,0.754
"238",53,"Barbados",200,200,1966,"England",NA,12.2,0.8,NA,2003,0.759
"239",53,"Barbados",200,200,1966,"England",NA,12.2,0.8,NA,2004,0.762
"240",53,"Barbados",200,200,1966,"England",NA,12.2,0.8,NA,2005,0.767
"241",53,"Barbados",200,200,1966,"England",NA,12.2,0.8,NA,2006,0.772
"242",53,"Barbados",200,200,1966,"England",NA,12.2,0.8,NA,2007,0.777
"243",53,"Barbados",200,200,1966,"England",NA,12.2,0.8,NA,2008,0.781
"244",53,"Barbados",200,200,1966,"England",NA,12.2,0.8,NA,2009,0.783
"245",53,"Barbados",200,200,1966,"England",NA,12.2,0.8,NA,2010,0.782
"246",53,"Barbados",200,200,1966,"England",NA,12.2,0.8,NA,2011,0.787
"247",53,"Barbados",200,200,1966,"England",NA,12.2,0.8,NA,2012,0.795
"248",53,"Barbados",200,200,1966,"England",NA,12.2,0.8,NA,2013,0.796
"249",53,"Barbados",200,200,1966,"England",NA,12.2,0.8,NA,2014,0.796
"250",53,"Barbados",200,200,1966,"England",NA,12.2,0.8,NA,2015,0.797
"251",53,"Barbados",200,200,1966,"England",NA,12.2,0.8,NA,2016,0.799
"252",53,"Barbados",200,200,1966,"England",NA,12.2,0.8,NA,2017,0.8
"253",54,"Dominica",200,200,1978,"England",762792505.12,35.7,0.715,NA,1990,NA
"254",54,"Dominica",200,200,1978,"England",762792505.12,35.7,0.715,NA,1991,NA
"255",54,"Dominica",200,200,1978,"England",762792505.12,35.7,0.715,NA,1992,NA
"256",54,"Dominica",200,200,1978,"England",762792505.12,35.7,0.715,NA,1993,NA
"257",54,"Dominica",200,200,1978,"England",762792505.12,35.7,0.715,NA,1994,NA
"258",54,"Dominica",200,200,1978,"England",762792505.12,35.7,0.715,NA,1995,NA
"259",54,"Dominica",200,200,1978,"England",762792505.12,35.7,0.715,NA,1996,NA
"260",54,"Dominica",200,200,1978,"England",762792505.12,35.7,0.715,NA,1997,NA
"261",54,"Dominica",200,200,1978,"England",762792505.12,35.7,0.715,NA,1998,NA
"262",54,"Dominica",200,200,1978,"England",762792505.12,35.7,0.715,NA,1999,NA
"263",54,"Dominica",200,200,1978,"England",762792505.12,35.7,0.715,NA,2000,0.693
"264",54,"Dominica",200,200,1978,"England",762792505.12,35.7,0.715,NA,2001,0.697
"265",54,"Dominica",200,200,1978,"England",762792505.12,35.7,0.715,NA,2002,0.696
"266",54,"Dominica",200,200,1978,"England",762792505.12,35.7,0.715,NA,2003,0.702
"267",54,"Dominica",200,200,1978,"England",762792505.12,35.7,0.715,NA,2004,0.704
"268",54,"Dominica",200,200,1978,"England",762792505.12,35.7,0.715,NA,2005,0.705
"269",54,"Dominica",200,200,1978,"England",762792505.12,35.7,0.715,NA,2006,0.711
"270",54,"Dominica",200,200,1978,"England",762792505.12,35.7,0.715,NA,2007,0.715
"271",54,"Dominica",200,200,1978,"England",762792505.12,35.7,0.715,NA,2008,0.72
"272",54,"Dominica",200,200,1978,"England",762792505.12,35.7,0.715,NA,2009,0.72
"273",54,"Dominica",200,200,1978,"England",762792505.12,35.7,0.715,NA,2010,0.722
"274",54,"Dominica",200,200,1978,"England",762792505.12,35.7,0.715,NA,2011,0.722
"275",54,"Dominica",200,200,1978,"England",762792505.12,35.7,0.715,NA,2012,0.721
"276",54,"Dominica",200,200,1978,"England",762792505.12,35.7,0.715,NA,2013,0.721
"277",54,"Dominica",200,200,1978,"England",762792505.12,35.7,0.715,NA,2014,0.724
"278",54,"Dominica",200,200,1978,"England",762792505.12,35.7,0.715,NA,2015,0.721
"279",54,"Dominica",200,200,1978,"England",762792505.12,35.7,0.715,NA,2016,0.718
"280",54,"Dominica",200,200,1978,"England",762792505.12,35.7,0.715,NA,2017,0.715
"281",55,"Grenada",200,200,1974,"England",1751695438.7343,15.2,0.772,NA,1990,NA
"282",55,"Grenada",200,200,1974,"England",1751695438.7343,15.2,0.772,NA,1991,NA
"283",55,"Grenada",200,200,1974,"England",1751695438.7343,15.2,0.772,NA,1992,NA
"284",55,"Grenada",200,200,1974,"England",1751695438.7343,15.2,0.772,NA,1993,NA
"285",55,"Grenada",200,200,1974,"England",1751695438.7343,15.2,0.772,NA,1994,NA
"286",55,"Grenada",200,200,1974,"England",1751695438.7343,15.2,0.772,NA,1995,NA
"287",55,"Grenada",200,200,1974,"England",1751695438.7343,15.2,0.772,NA,1996,NA
"288",55,"Grenada",200,200,1974,"England",1751695438.7343,15.2,0.772,NA,1997,NA
"289",55,"Grenada",200,200,1974,"England",1751695438.7343,15.2,0.772,NA,1998,NA
"290",55,"Grenada",200,200,1974,"England",1751695438.7343,15.2,0.772,NA,1999,NA
"291",55,"Grenada",200,200,1974,"England",1751695438.7343,15.2,0.772,NA,2000,NA
"292",55,"Grenada",200,200,1974,"England",1751695438.7343,15.2,0.772,NA,2001,NA
"293",55,"Grenada",200,200,1974,"England",1751695438.7343,15.2,0.772,NA,2002,0.702
"294",55,"Grenada",200,200,1974,"England",1751695438.7343,15.2,0.772,NA,2003,0.711
"295",55,"Grenada",200,200,1974,"England",1751695438.7343,15.2,0.772,NA,2004,0.713
"296",55,"Grenada",200,200,1974,"England",1751695438.7343,15.2,0.772,NA,2005,0.727
"297",55,"Grenada",200,200,1974,"England",1751695438.7343,15.2,0.772,NA,2006,0.729
"298",55,"Grenada",200,200,1974,"England",1751695438.7343,15.2,0.772,NA,2007,0.735
"299",55,"Grenada",200,200,1974,"England",1751695438.7343,15.2,0.772,NA,2008,0.739
"300",55,"Grenada",200,200,1974,"England",1751695438.7343,15.2,0.772,NA,2009,0.738
"301",55,"Grenada",200,200,1974,"England",1751695438.7343,15.2,0.772,NA,2010,0.743
"302",55,"Grenada",200,200,1974,"England",1751695438.7343,15.2,0.772,NA,2011,0.747
"303",55,"Grenada",200,200,1974,"England",1751695438.7343,15.2,0.772,NA,2012,0.749
